TimeSlice	Time	LH_Knee	LH_AnkleZ	LH_HipZ
1611	0.28998	-0.174686	-0.556505	-0.83298
1614	0.29052	-0.175038	-0.556974	-0.832757
1617	0.29106	-0.17539	-0.557443	-0.832533
1620	0.2916	-0.175741	-0.557911	-0.832309
1623	0.29214	-0.176092	-0.558378	-0.832085
1626	0.29268	-0.176443	-0.558845	-0.83186
1629	0.29322	-0.176794	-0.559312	-0.831636
1632	0.29376	-0.177144	-0.559777	-0.831411
1635	0.2943	-0.177495	-0.560243	-0.831186
1638	0.29484	-0.177845	-0.560707	-0.830961
1641	0.29538	-0.178195	-0.561171	-0.830735
1644	0.29592	-0.178545	-0.561635	-0.83051
1647	0.29646	-0.178894	-0.562098	-0.830284
1650	0.297	-0.179244	-0.56256	-0.830058
1653	0.29754	-0.179593	-0.563022	-0.829832
1656	0.29808	-0.179942	-0.563483	-0.829605
1659	0.29862	-0.180291	-0.563944	-0.829379
1662	0.29916	-0.180639	-0.564404	-0.829152
1665	0.2997	-0.180988	-0.564863	-0.828925
1668	0.30024	-0.181336	-0.565322	-0.828698
1671	0.30078	-0.181684	-0.56578	-0.82847
1674	0.30132	-0.182032	-0.566238	-0.828243
1677	0.30186	-0.182379	-0.566695	-0.828015
1680	0.3024	-0.182727	-0.567151	-0.827787
1683	0.30294	-0.183074	-0.567607	-0.827559
1686	0.30348	-0.183421	-0.568062	-0.827331
1689	0.30402	-0.183768	-0.568517	-0.827102
1692	0.30456	-0.184114	-0.568971	-0.826873
1695	0.3051	-0.18446	-0.569424	-0.826644
1698	0.30564	-0.184807	-0.569877	-0.826415
1701	0.30618	-0.185152	-0.570329	-0.826186
1704	0.30672	-0.185498	-0.570781	-0.825956
1707	0.30726	-0.185843	-0.571232	-0.825726
1710	0.3078	-0.186189	-0.571682	-0.825496
1713	0.30834	-0.186534	-0.572132	-0.825266
1716	0.30888	-0.186878	-0.572581	-0.825036
1719	0.30942	-0.187223	-0.573029	-0.824805
1722	0.30996	-0.187567	-0.573477	-0.824575
1725	0.3105	-0.187911	-0.573924	-0.824344
1728	0.31104	-0.188255	-0.57437	-0.824113
1731	0.31158	-0.188599	-0.574816	-0.823881
1734	0.31212	-0.188942	-0.575261	-0.82365
1737	0.31266	-0.189285	-0.575706	-0.823418
1740	0.3132	-0.189628	-0.576149	-0.823186
1743	0.31374	-0.189971	-0.576593	-0.822954
1746	0.31428	-0.190313	-0.577035	-0.822722
1749	0.31482	-0.190655	-0.577477	-0.822489
1752	0.31536	-0.190997	-0.577918	-0.822256
1755	0.3159	-0.191339	-0.578359	-0.822023
1758	0.31644	-0.19168	-0.578799	-0.82179
1761	0.31698	-0.192021	-0.579238	-0.821557
1764	0.31752	-0.192362	-0.579677	-0.821323
1767	0.31806	-0.192703	-0.580115	-0.82109
1770	0.3186	-0.193044	-0.580552	-0.820856
1773	0.31914	-0.193384	-0.580989	-0.820622
1776	0.31968	-0.193724	-0.581425	-0.820387
1779	0.32022	-0.194063	-0.58186	-0.820153
1782	0.32076	-0.194403	-0.582294	-0.819918
1785	0.3213	-0.194742	-0.582728	-0.819683
1788	0.32184	-0.195081	-0.583162	-0.819448
1791	0.32238	-0.19542	-0.583594	-0.819213
1794	0.32292	-0.195758	-0.584026	-0.818977
1797	0.32346	-0.196096	-0.584457	-0.818742
1800	0.324	-0.196434	-0.584888	-0.818506
1803	0.32454	-0.196772	-0.585317	-0.818269
1806	0.32508	-0.197109	-0.585747	-0.818033
1809	0.32562	-0.197446	-0.586175	-0.817797
1812	0.32616	-0.197783	-0.586603	-0.81756
1815	0.3267	-0.19812	-0.58703	-0.817323
1818	0.32724	-0.198456	-0.587456	-0.817086
1821	0.32778	-0.198792	-0.587882	-0.816849
1824	0.32832	-0.199128	-0.588307	-0.816611
1827	0.32886	-0.199464	-0.588731	-0.816373
1830	0.3294	-0.199799	-0.589155	-0.816135
1833	0.32994	-0.200134	-0.589577	-0.815897
1836	0.33048	-0.200469	-0.59	-0.815659
1839	0.33102	-0.200803	-0.590421	-0.815421
1842	0.33156	-0.201137	-0.590842	-0.815182
1845	0.3321	-0.201471	-0.591262	-0.814943
1848	0.33264	-0.201805	-0.591681	-0.814704
1851	0.33318	-0.202138	-0.5921	-0.814464
1854	0.33372	-0.202471	-0.592518	-0.814225
1857	0.33426	-0.202804	-0.592935	-0.813985
1860	0.3348	-0.203137	-0.593351	-0.813745
1863	0.33534	-0.203469	-0.593767	-0.813505
1866	0.33588	-0.203801	-0.594182	-0.813265
1869	0.33642	-0.204133	-0.594596	-0.813024
1872	0.33696	-0.204464	-0.59501	-0.812784
1875	0.3375	-0.204795	-0.595423	-0.812543
1878	0.33804	-0.205126	-0.595835	-0.812302
1881	0.33858	-0.205456	-0.596246	-0.81206
1884	0.33912	-0.205787	-0.596657	-0.811819
1887	0.33966	-0.206117	-0.597067	-0.811577
1890	0.3402	-0.206446	-0.597476	-0.811335
1893	0.34074	-0.206776	-0.597884	-0.811093
1896	0.34128	-0.207105	-0.598292	-0.810851
1899	0.34182	-0.207434	-0.598699	-0.810608
1902	0.34236	-0.207762	-0.599105	-0.810365
1905	0.3429	-0.20809	-0.599511	-0.810123
1908	0.34344	-0.208418	-0.599916	-0.809879
1911	0.34398	-0.208746	-0.60032	-0.809636
1914	0.34452	-0.209073	-0.600723	-0.809393
1917	0.34506	-0.2094	-0.601125	-0.809149
1920	0.3456	-0.209727	-0.601527	-0.808905
1923	0.34614	-0.210054	-0.601928	-0.808661
1926	0.34668	-0.21038	-0.602329	-0.808416
1929	0.34722	-0.210706	-0.602728	-0.808172
1932	0.34776	-0.211031	-0.603127	-0.807927
1935	0.3483	-0.211357	-0.603525	-0.807682
1938	0.34884	-0.211682	-0.603922	-0.807437
1941	0.34938	-0.212006	-0.604319	-0.807192
1944	0.34992	-0.212331	-0.604715	-0.806946
1947	0.35046	-0.212655	-0.60511	-0.806701
1950	0.351	-0.212978	-0.605504	-0.806455
1953	0.35154	-0.213302	-0.605897	-0.806208
1956	0.35208	-0.213625	-0.60629	-0.805962
1959	0.35262	-0.213948	-0.606682	-0.805716
1962	0.35316	-0.21427	-0.607073	-0.805469
1965	0.3537	-0.214593	-0.607464	-0.805222
1968	0.35424	-0.214915	-0.607854	-0.804975
1971	0.35478	-0.215236	-0.608242	-0.804727
1974	0.35532	-0.215557	-0.608631	-0.80448
1977	0.35586	-0.215878	-0.609018	-0.804232
1980	0.3564	-0.216199	-0.609405	-0.803984
1983	0.35694	-0.21652	-0.609791	-0.803736
1986	0.35748	-0.21684	-0.610176	-0.803488
1989	0.35802	-0.217159	-0.61056	-0.803239
1992	0.35856	-0.217479	-0.610943	-0.80299
1995	0.3591	-0.217798	-0.611326	-0.802741
1998	0.35964	-0.218117	-0.611708	-0.802492
2001	0.36018	-0.218435	-0.612089	-0.802243
2004	0.36072	-0.218753	-0.61247	-0.801993
2007	0.36126	-0.219071	-0.61285	-0.801743
2010	0.3618	-0.219389	-0.613228	-0.801493
2013	0.36234	-0.219706	-0.613607	-0.801243
2016	0.36288	-0.220023	-0.613984	-0.800993
2019	0.36342	-0.22034	-0.61436	-0.800742
2022	0.36396	-0.220656	-0.614736	-0.800491
2025	0.3645	-0.220972	-0.615111	-0.80024
2028	0.36504	-0.221288	-0.615485	-0.799989
2031	0.36558	-0.221603	-0.615859	-0.799738
2034	0.36612	-0.221918	-0.616231	-0.799486
2037	0.36666	-0.222233	-0.616603	-0.799234
2040	0.3672	-0.222547	-0.616974	-0.798982
2043	0.36774	-0.222861	-0.617345	-0.79873
2046	0.36828	-0.223175	-0.617714	-0.798478
2049	0.36882	-0.223488	-0.618083	-0.798225
2052	0.36936	-0.223801	-0.618451	-0.797972
2055	0.3699	-0.224114	-0.618818	-0.797719
2058	0.37044	-0.224426	-0.619184	-0.797466
2061	0.37098	-0.224739	-0.61955	-0.797213
2064	0.37152	-0.22505	-0.619914	-0.796959
2067	0.37206	-0.225362	-0.620278	-0.796705
2070	0.3726	-0.225673	-0.620641	-0.796451
2073	0.37314	-0.225984	-0.621004	-0.796197
2076	0.37368	-0.226294	-0.621365	-0.795942
2079	0.37422	-0.226604	-0.621726	-0.795688
2082	0.37476	-0.226914	-0.622086	-0.795433
2085	0.3753	-0.227224	-0.622445	-0.795178
2088	0.37584	-0.227533	-0.622804	-0.794922
2091	0.37638	-0.227842	-0.623161	-0.794667
2094	0.37692	-0.22815	-0.623518	-0.794411
2097	0.37746	-0.228458	-0.623874	-0.794155
2100	0.378	-0.228766	-0.624229	-0.793899
2103	0.37854	-0.229074	-0.624583	-0.793643
2106	0.37908	-0.229381	-0.624937	-0.793386
2109	0.37962	-0.229688	-0.62529	-0.79313
2112	0.38016	-0.229994	-0.625642	-0.792873
2115	0.3807	-0.2303	-0.625993	-0.792616
2118	0.38124	-0.230606	-0.626343	-0.792358
2121	0.38178	-0.230912	-0.626693	-0.792101
2124	0.38232	-0.231217	-0.627042	-0.791843
2127	0.38286	-0.231522	-0.627389	-0.791585
2130	0.3834	-0.231826	-0.627737	-0.791327
2133	0.38394	-0.23213	-0.628083	-0.791069
2136	0.38448	-0.232434	-0.628428	-0.79081
2139	0.38502	-0.232738	-0.628773	-0.790551
2142	0.38556	-0.233041	-0.629117	-0.790292
2145	0.3861	-0.233344	-0.62946	-0.790033
2148	0.38664	-0.233646	-0.629802	-0.789774
2151	0.38718	-0.233948	-0.630144	-0.789514
2154	0.38772	-0.23425	-0.630485	-0.789254
2157	0.38826	-0.234552	-0.630825	-0.788994
2160	0.3888	-0.234853	-0.631164	-0.788734
2163	0.38934	-0.235154	-0.631502	-0.788474
2166	0.38988	-0.235454	-0.631839	-0.788213
2169	0.39042	-0.235754	-0.632176	-0.787952
2172	0.39096	-0.236054	-0.632512	-0.787691
2175	0.3915	-0.236354	-0.632847	-0.78743
2178	0.39204	-0.236653	-0.633181	-0.787168
2181	0.39258	-0.236952	-0.633514	-0.786907
2184	0.39312	-0.23725	-0.633847	-0.786645
2187	0.39366	-0.237548	-0.634179	-0.786383
2190	0.3942	-0.237846	-0.63451	-0.78612
2193	0.39474	-0.238143	-0.63484	-0.785858
2196	0.39528	-0.238441	-0.635169	-0.785595
2199	0.39582	-0.238737	-0.635497	-0.785332
2202	0.39636	-0.239034	-0.635825	-0.785069
2205	0.3969	-0.23933	-0.636152	-0.784806
2208	0.39744	-0.239625	-0.636478	-0.784542
2211	0.39798	-0.239921	-0.636803	-0.784278
2214	0.39852	-0.240216	-0.637128	-0.784014
2217	0.39906	-0.240511	-0.637451	-0.78375
2220	0.3996	-0.240805	-0.637774	-0.783486
2223	0.40014	-0.241099	-0.638096	-0.783221
2226	0.40068	-0.241393	-0.638417	-0.782957
2229	0.40122	-0.241686	-0.638738	-0.782692
2232	0.40176	-0.241979	-0.639057	-0.782426
2235	0.4023	-0.242272	-0.639376	-0.782161
2238	0.40284	-0.242564	-0.639694	-0.781895
2241	0.40338	-0.242856	-0.640011	-0.781629
2244	0.40392	-0.243148	-0.640327	-0.781363
2247	0.40446	-0.243439	-0.640643	-0.781097
2250	0.405	-0.24373	-0.640957	-0.780831
2253	0.40554	-0.244021	-0.641271	-0.780564
2256	0.40608	-0.244311	-0.641584	-0.780297
2259	0.40662	-0.244601	-0.641896	-0.78003
2262	0.40716	-0.24489	-0.642208	-0.779763
2265	0.4077	-0.24518	-0.642518	-0.779495
2268	0.40824	-0.245468	-0.642828	-0.779227
2271	0.40878	-0.245757	-0.643137	-0.778959
2274	0.40932	-0.246045	-0.643445	-0.778691
2277	0.40986	-0.246333	-0.643753	-0.778423
2280	0.4104	-0.246621	-0.644059	-0.778154
2283	0.41094	-0.246908	-0.644365	-0.777885
2286	0.41148	-0.247195	-0.64467	-0.777616
2289	0.41202	-0.247481	-0.644974	-0.777347
2292	0.41256	-0.247767	-0.645277	-0.777078
2295	0.4131	-0.248053	-0.645579	-0.776808
2298	0.41364	-0.248338	-0.645881	-0.776538
2301	0.41418	-0.248624	-0.646182	-0.776268
2304	0.41472	-0.248908	-0.646482	-0.775998
2307	0.41526	-0.249193	-0.646781	-0.775727
2310	0.4158	-0.249477	-0.647079	-0.775457
2313	0.41634	-0.249761	-0.647377	-0.775186
2316	0.41688	-0.250044	-0.647673	-0.774915
2319	0.41742	-0.250327	-0.647969	-0.774643
2322	0.41796	-0.25061	-0.648264	-0.774372
2325	0.4185	-0.250892	-0.648559	-0.7741
2328	0.41904	-0.251174	-0.648852	-0.773828
2331	0.41958	-0.251456	-0.649145	-0.773556
2334	0.42012	-0.251737	-0.649437	-0.773283
2337	0.42066	-0.252018	-0.649728	-0.773011
2340	0.4212	-0.252299	-0.650018	-0.772738
2343	0.42174	-0.252579	-0.650307	-0.772465
2346	0.42228	-0.252859	-0.650596	-0.772191
2349	0.42282	-0.253139	-0.650884	-0.771918
2352	0.42336	-0.253418	-0.651171	-0.771644
2355	0.4239	-0.253697	-0.651457	-0.77137
2358	0.42444	-0.253975	-0.651742	-0.771096
2361	0.42498	-0.254254	-0.652027	-0.770822
2364	0.42552	-0.254531	-0.65231	-0.770547
2367	0.42606	-0.254809	-0.652593	-0.770272
2370	0.4266	-0.255086	-0.652875	-0.769997
2373	0.42714	-0.255363	-0.653157	-0.769722
2376	0.42768	-0.25564	-0.653437	-0.769447
2379	0.42822	-0.255916	-0.653717	-0.769171
2382	0.42876	-0.256192	-0.653996	-0.768895
2385	0.4293	-0.256467	-0.654274	-0.768619
2388	0.42984	-0.256742	-0.654551	-0.768343
2391	0.43038	-0.257017	-0.654828	-0.768066
2394	0.43092	-0.257291	-0.655103	-0.76779
2397	0.43146	-0.257566	-0.655378	-0.767513
2400	0.432	-0.257839	-0.655652	-0.767236
2403	0.43254	-0.258113	-0.655925	-0.766958
2406	0.43308	-0.258386	-0.656198	-0.766681
2409	0.43362	-0.258659	-0.656469	-0.766403
2412	0.43416	-0.258931	-0.65674	-0.766125
2415	0.4347	-0.259203	-0.65701	-0.765846
2418	0.43524	-0.259475	-0.657279	-0.765568
2421	0.43578	-0.259746	-0.657548	-0.765289
2424	0.43632	-0.260017	-0.657815	-0.76501
2427	0.43686	-0.260288	-0.658082	-0.764731
2430	0.4374	-0.260558	-0.658348	-0.764452
2433	0.43794	-0.260828	-0.658613	-0.764172
2436	0.43848	-0.261098	-0.658878	-0.763892
2439	0.43902	-0.261367	-0.659141	-0.763612
2442	0.43956	-0.261636	-0.659404	-0.763332
2445	0.4401	-0.261905	-0.659666	-0.763052
2448	0.44064	-0.262173	-0.659927	-0.762771
2451	0.44118	-0.262441	-0.660188	-0.76249
2454	0.44172	-0.262709	-0.660447	-0.762209
2457	0.44226	-0.262976	-0.660706	-0.761928
2460	0.4428	-0.263243	-0.660964	-0.761646
2463	0.44334	-0.26351	-0.661221	-0.761364
2466	0.44388	-0.263776	-0.661478	-0.761082
2469	0.44442	-0.264042	-0.661734	-0.7608
2472	0.44496	-0.264308	-0.661988	-0.760517
2475	0.4455	-0.264573	-0.662242	-0.760235
2478	0.44604	-0.264838	-0.662496	-0.759952
2481	0.44658	-0.265102	-0.662748	-0.759669
2484	0.44712	-0.265367	-0.663	-0.759385
2487	0.44766	-0.265631	-0.663251	-0.759102
2490	0.4482	-0.265894	-0.663501	-0.758818
2493	0.44874	-0.266157	-0.66375	-0.758534
2496	0.44928	-0.26642	-0.663999	-0.75825
2499	0.44982	-0.266683	-0.664246	-0.757965
2502	0.45036	-0.266945	-0.664493	-0.75768
2505	0.4509	-0.267207	-0.664739	-0.757396
2508	0.45144	-0.267469	-0.664985	-0.75711
2511	0.45198	-0.26773	-0.665229	-0.756825
2514	0.45252	-0.267991	-0.665473	-0.756539
2517	0.45306	-0.268251	-0.665716	-0.756254
2520	0.4536	-0.268511	-0.665959	-0.755968
2523	0.45414	-0.268771	-0.6662	-0.755681
2526	0.45468	-0.269031	-0.666441	-0.755395
2529	0.45522	-0.26929	-0.666681	-0.755108
2532	0.45576	-0.269549	-0.66692	-0.754821
2535	0.4563	-0.269807	-0.667158	-0.754534
2538	0.45684	-0.270066	-0.667396	-0.754246
2541	0.45738	-0.270324	-0.667632	-0.753959
2544	0.45792	-0.270581	-0.667868	-0.753671
2547	0.45846	-0.270838	-0.668104	-0.753383
2550	0.459	-0.271095	-0.668338	-0.753094
2553	0.45954	-0.271352	-0.668572	-0.752806
2556	0.46008	-0.271608	-0.668805	-0.752517
2559	0.46062	-0.271864	-0.669037	-0.752228
2562	0.46116	-0.272119	-0.669268	-0.751939
2565	0.4617	-0.272375	-0.669499	-0.751649
2568	0.46224	-0.272629	-0.669729	-0.75136
2571	0.46278	-0.272884	-0.669958	-0.75107
2574	0.46332	-0.273138	-0.670186	-0.75078
2577	0.46386	-0.273392	-0.670414	-0.750489
2580	0.4644	-0.273646	-0.67064	-0.750198
2583	0.46494	-0.273899	-0.670866	-0.749908
2586	0.46548	-0.274152	-0.671092	-0.749616
2589	0.46602	-0.274404	-0.671316	-0.749325
2592	0.46656	-0.274657	-0.67154	-0.749034
2595	0.4671	-0.274909	-0.671763	-0.748742
2598	0.46764	-0.27516	-0.671985	-0.74845
2601	0.46818	-0.275411	-0.672206	-0.748157
2604	0.46872	-0.275662	-0.672427	-0.747865
2607	0.46926	-0.275913	-0.672647	-0.747572
2610	0.4698	-0.276163	-0.672866	-0.747279
2613	0.47034	-0.276413	-0.673084	-0.746986
2616	0.47088	-0.276663	-0.673302	-0.746693
2619	0.47142	-0.276912	-0.673519	-0.746399
2622	0.47196	-0.277161	-0.673735	-0.746105
2625	0.4725	-0.27741	-0.67395	-0.745811
2628	0.47304	-0.277658	-0.674165	-0.745517
2631	0.47358	-0.277906	-0.674379	-0.745222
2634	0.47412	-0.278154	-0.674592	-0.744927
2637	0.47466	-0.278401	-0.674804	-0.744632
2640	0.4752	-0.278648	-0.675016	-0.744337
2643	0.47574	-0.278895	-0.675227	-0.744041
2646	0.47628	-0.279141	-0.675437	-0.743745
2649	0.47682	-0.279387	-0.675646	-0.743449
2652	0.47736	-0.279633	-0.675855	-0.743153
2655	0.4779	-0.279878	-0.676063	-0.742856
2658	0.47844	-0.280124	-0.67627	-0.74256
2661	0.47898	-0.280368	-0.676477	-0.742263
2664	0.47952	-0.280613	-0.676682	-0.741965
2667	0.48006	-0.280857	-0.676887	-0.741668
2670	0.4806	-0.281101	-0.677091	-0.74137
2673	0.48114	-0.281344	-0.677295	-0.741072
2676	0.48168	-0.281587	-0.677498	-0.740774
2679	0.48222	-0.28183	-0.6777	-0.740476
2682	0.48276	-0.282073	-0.677901	-0.740177
2685	0.4833	-0.282315	-0.678101	-0.739878
2688	0.48384	-0.282557	-0.678301	-0.739579
2691	0.48438	-0.282798	-0.6785	-0.739279
2694	0.48492	-0.28304	-0.678699	-0.73898
2697	0.48546	-0.283281	-0.678896	-0.73868
2700	0.486	-0.283521	-0.679093	-0.73838
2703	0.48654	-0.283762	-0.679289	-0.738079
2706	0.48708	-0.284002	-0.679485	-0.737779
2709	0.48762	-0.284241	-0.679679	-0.737478
2712	0.48816	-0.284481	-0.679873	-0.737177
2715	0.4887	-0.28472	-0.680067	-0.736875
2718	0.48924	-0.284958	-0.680259	-0.736574
2721	0.48978	-0.285197	-0.680451	-0.736272
2724	0.49032	-0.285435	-0.680642	-0.73597
2727	0.49086	-0.285673	-0.680833	-0.735667
2730	0.4914	-0.28591	-0.681022	-0.735365
2733	0.49194	-0.286147	-0.681211	-0.735062
2736	0.49248	-0.286384	-0.681399	-0.734759
2739	0.49302	-0.286621	-0.681587	-0.734456
2742	0.49356	-0.286857	-0.681774	-0.734152
2745	0.4941	-0.287093	-0.68196	-0.733848
2748	0.49464	-0.287328	-0.682145	-0.733544
2751	0.49518	-0.287564	-0.68233	-0.73324
2754	0.49572	-0.287799	-0.682514	-0.732935
2757	0.49626	-0.288033	-0.682697	-0.73263
2760	0.4968	-0.288268	-0.68288	-0.732325
2763	0.49734	-0.288502	-0.683062	-0.73202
2766	0.49788	-0.288736	-0.683243	-0.731714
2769	0.49842	-0.288969	-0.683423	-0.731408
2772	0.49896	-0.289202	-0.683603	-0.731102
2775	0.4995	-0.289435	-0.683782	-0.730796
2778	0.50004	-0.289668	-0.683961	-0.730489
2781	0.50058	-0.2899	-0.684138	-0.730183
2784	0.50112	-0.290132	-0.684315	-0.729876
2787	0.50166	-0.290363	-0.684492	-0.729568
2790	0.5022	-0.290595	-0.684667	-0.729261
2793	0.50274	-0.290826	-0.684842	-0.728953
2796	0.50328	-0.291056	-0.685016	-0.728645
2799	0.50382	-0.291287	-0.68519	-0.728336
2802	0.50436	-0.291517	-0.685363	-0.728028
2805	0.5049	-0.291746	-0.685535	-0.727719
2808	0.50544	-0.291976	-0.685706	-0.727409
2811	0.50598	-0.292205	-0.685877	-0.7271
2814	0.50652	-0.292434	-0.686047	-0.72679
2817	0.50706	-0.292663	-0.686217	-0.72648
2820	0.5076	-0.292891	-0.686385	-0.72617
2823	0.50814	-0.293119	-0.686553	-0.72586
2826	0.50868	-0.293346	-0.686721	-0.725549
2829	0.50922	-0.293574	-0.686888	-0.725238
2832	0.50976	-0.293801	-0.687054	-0.724927
2835	0.5103	-0.294028	-0.687219	-0.724616
2838	0.51084	-0.294254	-0.687384	-0.724304
2841	0.51138	-0.29448	-0.687548	-0.723992
2844	0.51192	-0.294706	-0.687711	-0.72368
2847	0.51246	-0.294932	-0.687874	-0.723367
2850	0.513	-0.295157	-0.688036	-0.723054
2853	0.51354	-0.295382	-0.688197	-0.722741
2856	0.51408	-0.295606	-0.688358	-0.722428
2859	0.51462	-0.295831	-0.688518	-0.722114
2862	0.51516	-0.296055	-0.688677	-0.7218
2865	0.5157	-0.296279	-0.688836	-0.721486
2868	0.51624	-0.296502	-0.688994	-0.721172
2871	0.51678	-0.296725	-0.689151	-0.720857
2874	0.51732	-0.296948	-0.689308	-0.720542
2877	0.51786	-0.297171	-0.689464	-0.720227
2880	0.5184	-0.297393	-0.689619	-0.719912
2883	0.51894	-0.297615	-0.689774	-0.719596
2886	0.51948	-0.297837	-0.689928	-0.71928
2889	0.52002	-0.298058	-0.690082	-0.718964
2892	0.52056	-0.298279	-0.690234	-0.718647
2895	0.5211	-0.2985	-0.690386	-0.718331
2898	0.52164	-0.298721	-0.690538	-0.718013
2901	0.52218	-0.298941	-0.690689	-0.717696
2904	0.52272	-0.299161	-0.690839	-0.717379
2907	0.52326	-0.299381	-0.690989	-0.717061
2910	0.5238	-0.2996	-0.691137	-0.716743
2913	0.52434	-0.299819	-0.691286	-0.716424
2916	0.52488	-0.300038	-0.691433	-0.716105
2919	0.52542	-0.300256	-0.69158	-0.715787
2922	0.52596	-0.300475	-0.691727	-0.715467
2925	0.5265	-0.300693	-0.691873	-0.715148
2928	0.52704	-0.30091	-0.692018	-0.714828
2931	0.52758	-0.301128	-0.692162	-0.714508
2934	0.52812	-0.301345	-0.692306	-0.714188
2937	0.52866	-0.301561	-0.692449	-0.713867
2940	0.5292	-0.301778	-0.692592	-0.713546
2943	0.52974	-0.301994	-0.692734	-0.713225
2946	0.53028	-0.30221	-0.692875	-0.712904
2949	0.53082	-0.302426	-0.693016	-0.712582
2952	0.53136	-0.302641	-0.693156	-0.71226
2955	0.5319	-0.302856	-0.693295	-0.711938
2958	0.53244	-0.303071	-0.693434	-0.711615
2961	0.53298	-0.303285	-0.693572	-0.711292
2964	0.53352	-0.3035	-0.69371	-0.710969
2967	0.53406	-0.303714	-0.693847	-0.710646
2970	0.5346	-0.303927	-0.693983	-0.710322
2973	0.53514	-0.304141	-0.694119	-0.709998
2976	0.53568	-0.304354	-0.694254	-0.709674
2979	0.53622	-0.304566	-0.694389	-0.709349
2982	0.53676	-0.304779	-0.694523	-0.709025
2985	0.5373	-0.304991	-0.694656	-0.708699
2988	0.53784	-0.305203	-0.694789	-0.708374
2991	0.53838	-0.305415	-0.694921	-0.708048
2994	0.53892	-0.305626	-0.695052	-0.707722
2997	0.53946	-0.305837	-0.695183	-0.707396
3000	0.54	-0.306048	-0.695313	-0.70707
3003	0.54054	-0.306259	-0.695443	-0.706743
3006	0.54108	-0.306469	-0.695572	-0.706416
3009	0.54162	-0.306679	-0.695701	-0.706088
3012	0.54216	-0.306889	-0.695829	-0.705761
3015	0.5427	-0.307098	-0.695956	-0.705433
3018	0.54324	-0.307307	-0.696083	-0.705105
3021	0.54378	-0.307516	-0.696209	-0.704776
3024	0.54432	-0.307725	-0.696334	-0.704447
3027	0.54486	-0.307933	-0.696459	-0.704118
3030	0.5454	-0.308141	-0.696584	-0.703789
3033	0.54594	-0.308349	-0.696707	-0.703459
3036	0.54648	-0.308557	-0.69683	-0.703129
3039	0.54702	-0.308764	-0.696953	-0.702799
3042	0.54756	-0.308971	-0.697075	-0.702468
3045	0.5481	-0.309177	-0.697196	-0.702137
3048	0.54864	-0.309384	-0.697317	-0.701806
3051	0.54918	-0.30959	-0.697438	-0.701475
3054	0.54972	-0.309796	-0.697557	-0.701143
3057	0.55026	-0.310001	-0.697676	-0.700811
3060	0.5508	-0.310207	-0.697795	-0.700478
3063	0.55134	-0.310412	-0.697913	-0.700146
3066	0.55188	-0.310617	-0.69803	-0.699813
3069	0.55242	-0.310821	-0.698147	-0.69948
3072	0.55296	-0.311025	-0.698263	-0.699146
3075	0.5535	-0.311229	-0.698379	-0.698812
3078	0.55404	-0.311433	-0.698494	-0.698478
3081	0.55458	-0.311636	-0.698609	-0.698144
3084	0.55512	-0.311839	-0.698723	-0.697809
3087	0.55566	-0.312042	-0.698836	-0.697474
3090	0.5562	-0.312245	-0.698949	-0.697138
3093	0.55674	-0.312447	-0.699061	-0.696803
3096	0.55728	-0.312649	-0.699173	-0.696467
3099	0.55782	-0.312851	-0.699284	-0.696131
3102	0.55836	-0.313053	-0.699395	-0.695794
3105	0.5589	-0.313254	-0.699505	-0.695457
