TimeSlice	Time	bicepsfemorisposterior	gemellussuperior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
171	0.09234	0.043007	0.00678448	0.0284417	0.0323324	0.0145397	0.045517	0.0342969	0.0405062	0.0462318	0.0363393	0.0412276	0.0399918
172	0.09288	0.043007	0.00678449	0.0284417	0.0323324	0.0145397	0.0455169	0.034297	0.0405062	0.0462251	0.0363393	0.0412276	0.0399919
173	0.09342	0.043007	0.00678449	0.0284417	0.0323324	0.0145397	0.0455169	0.034297	0.0405062	0.0462186	0.0363393	0.0412276	0.0399919
174	0.09396	0.0430069	0.00678449	0.0284417	0.0323323	0.0145397	0.0455169	0.0342969	0.0405061	0.0462125	0.0363393	0.0412276	0.0399919
175	0.0945	0.0430068	0.00678449	0.0284416	0.0323322	0.0145397	0.0455169	0.0342969	0.040506	0.0462066	0.0363393	0.0412276	0.039992
176	0.09504	0.0430067	0.00678449	0.0284416	0.0323321	0.0145397	0.0455169	0.0342968	0.0405059	0.046201	0.0363393	0.0412276	0.039992
177	0.09558	0.0430066	0.00678449	0.0284415	0.0323321	0.0145397	0.045517	0.0342968	0.0405058	0.0461958	0.0363394	0.0412276	0.039992
178	0.09612	0.0430065	0.00678449	0.0284414	0.032332	0.0145397	0.045517	0.0342967	0.0405057	0.0461909	0.0363394	0.0412276	0.039992
179	0.09666	0.0430064	0.00678449	0.0284414	0.0323319	0.0145397	0.045517	0.0342967	0.0405056	0.0461862	0.0363394	0.0412276	0.039992
180	0.0972	0.0430064	0.00678449	0.0284414	0.0323319	0.0145397	0.045517	0.0342967	0.0405055	0.046182	0.0363394	0.0412276	0.039992
181	0.09774	0.0430063	0.00678449	0.0284413	0.0323319	0.0145397	0.045517	0.0342967	0.0405054	0.0461781	0.0363394	0.0412277	0.039992
182	0.09828	0.0430063	0.00678449	0.0284413	0.0323319	0.0145396	0.045517	0.0342968	0.0405054	0.0461745	0.0363394	0.0412277	0.0399919
183	0.09882	0.0430063	0.00678449	0.0284413	0.0323319	0.0145396	0.045517	0.0342969	0.0405054	0.0461713	0.0363394	0.0412277	0.0399919
184	0.09936	0.0430063	0.00678449	0.0284414	0.032332	0.0145396	0.0455169	0.034297	0.0405054	0.0461685	0.0363395	0.0412277	0.0399919
185	0.0999	0.0430064	0.0067845	0.0284414	0.0323321	0.0145395	0.0455169	0.0342971	0.0405055	0.046166	0.0363395	0.0412277	0.0399918
186	0.10044	0.0430065	0.0067845	0.0284415	0.0323322	0.0145395	0.0455168	0.0342974	0.0405056	0.0461639	0.0363395	0.0412277	0.0399917
187	0.10098	0.0430067	0.00678451	0.0284417	0.0323324	0.0145394	0.0455167	0.0342976	0.0405057	0.0461622	0.0363395	0.0412277	0.0399917
188	0.10152	0.0430068	0.00678452	0.0284418	0.0323326	0.0145393	0.0455166	0.0342979	0.0405059	0.0461609	0.0363395	0.0412277	0.0399917
189	0.10206	0.0430071	0.00678453	0.028442	0.0323329	0.0145393	0.0455165	0.0342983	0.0405062	0.0461599	0.0363395	0.0412277	0.0399916
190	0.1026	0.0430074	0.00678454	0.0284422	0.0323332	0.0145391	0.0455164	0.0342987	0.0405065	0.0461594	0.0363396	0.0412277	0.0399916
191	0.10314	0.0430077	0.00678455	0.0284425	0.0323335	0.014539	0.0455163	0.0342991	0.0405068	0.0461592	0.0363396	0.0412278	0.0399915
192	0.10368	0.0430081	0.00678456	0.0284428	0.0323339	0.0145389	0.0455161	0.0342996	0.0405072	0.0461594	0.0363396	0.0412278	0.0399915
193	0.10422	0.0430086	0.00678458	0.0284431	0.0323343	0.0145388	0.0455159	0.0343001	0.0405076	0.04616	0.0363396	0.0412278	0.0399914
194	0.10476	0.043009	0.0067846	0.0284435	0.0323348	0.0145386	0.0455157	0.0343007	0.0405081	0.046161	0.0363396	0.0412278	0.0399914
195	0.1053	0.0430096	0.00678461	0.0284439	0.0323353	0.0145385	0.0455155	0.0343013	0.0405086	0.0461623	0.0363396	0.0412278	0.0399913
196	0.10584	0.0430101	0.00678463	0.0284443	0.0323358	0.0145383	0.0455153	0.0343019	0.0405092	0.046164	0.0363396	0.0412278	0.0399913
197	0.10638	0.0430107	0.00678465	0.0284447	0.0323363	0.0145381	0.0455151	0.0343026	0.0405098	0.0461661	0.0363397	0.0412278	0.0399913
198	0.10692	0.0430113	0.00678467	0.0284452	0.0323368	0.0145379	0.0455149	0.0343033	0.0405104	0.0461686	0.0363397	0.0412278	0.0399913
199	0.10746	0.0430119	0.00678469	0.0284456	0.0323374	0.0145377	0.0455146	0.0343039	0.040511	0.0461713	0.0363397	0.0412278	0.0399913
200	0.108	0.0430126	0.00678471	0.0284461	0.032338	0.0145375	0.0455144	0.0343047	0.0405117	0.0461745	0.0363397	0.0412278	0.0399912
201	0.10854	0.0430132	0.00678473	0.0284466	0.0323386	0.0145373	0.0455141	0.0343054	0.0405124	0.046178	0.0363397	0.0412278	0.0399912
202	0.10908	0.0430139	0.00678475	0.0284471	0.0323392	0.0145371	0.0455139	0.0343061	0.040513	0.0461818	0.0363397	0.0412279	0.0399912
203	0.10962	0.0430146	0.00678478	0.0284476	0.0323398	0.0145369	0.0455136	0.0343069	0.0405137	0.046186	0.0363397	0.0412279	0.0399912
204	0.11016	0.0430153	0.0067848	0.0284482	0.0323403	0.0145367	0.0455133	0.0343076	0.0405144	0.0461905	0.0363398	0.0412279	0.0399912
205	0.1107	0.043016	0.00678482	0.0284487	0.0323409	0.0145365	0.0455131	0.0343083	0.0405151	0.0461953	0.0363398	0.0412279	0.0399913
206	0.11124	0.0430166	0.00678484	0.0284492	0.0323415	0.0145363	0.0455128	0.0343091	0.0405158	0.0462005	0.0363398	0.0412279	0.0399913
207	0.11178	0.0430173	0.00678486	0.0284497	0.0323421	0.0145361	0.0455126	0.0343098	0.0405165	0.0462059	0.0363398	0.0412279	0.0399913
208	0.11232	0.043018	0.00678489	0.0284502	0.0323427	0.0145359	0.0455123	0.0343105	0.0405172	0.0462117	0.0363398	0.0412279	0.0399913
209	0.11286	0.0430186	0.00678491	0.0284507	0.0323432	0.0145357	0.0455121	0.0343111	0.0405178	0.0462178	0.0363398	0.0412279	0.0399914
210	0.1134	0.0430193	0.00678493	0.0284511	0.0323437	0.0145355	0.0455118	0.0343118	0.0405185	0.0462241	0.0363398	0.0412279	0.0399914
211	0.11394	0.0430199	0.00678495	0.0284516	0.0323442	0.0145353	0.0455116	0.0343124	0.0405191	0.0462308	0.0363398	0.0412279	0.0399914
212	0.11448	0.0430204	0.00678497	0.028452	0.0323447	0.0145352	0.0455114	0.034313	0.0405197	0.0462377	0.0363398	0.0412279	0.0399915
213	0.11502	0.043021	0.00678498	0.0284524	0.0323452	0.014535	0.0455111	0.0343136	0.0405202	0.0462449	0.0363399	0.041228	0.0399915
214	0.11556	0.0430215	0.006785	0.0284528	0.0323456	0.0145348	0.0455109	0.0343142	0.0405208	0.0462524	0.0363399	0.041228	0.0399916
215	0.1161	0.043022	0.00678502	0.0284532	0.032346	0.0145347	0.0455107	0.0343147	0.0405213	0.0462602	0.0363399	0.041228	0.0399916
216	0.11664	0.0430225	0.00678503	0.0284536	0.0323464	0.0145345	0.0455106	0.0343152	0.0405218	0.0462683	0.0363399	0.041228	0.0399916
217	0.11718	0.043023	0.00678505	0.0284539	0.0323468	0.0145344	0.0455104	0.0343156	0.0405222	0.0462766	0.0363399	0.041228	0.0399917
218	0.11772	0.0430234	0.00678506	0.0284542	0.0323471	0.0145343	0.0455102	0.0343161	0.0405226	0.0462852	0.0363399	0.041228	0.0399917
219	0.11826	0.0430238	0.00678508	0.0284545	0.0323474	0.0145341	0.0455101	0.0343165	0.040523	0.046294	0.0363399	0.041228	0.0399918
220	0.1188	0.0430241	0.00678509	0.0284548	0.0323477	0.014534	0.0455099	0.0343168	0.0405234	0.0463029	0.03634	0.041228	0.0399919
221	0.11934	0.0430244	0.0067851	0.028455	0.0323478	0.0145339	0.0455098	0.0343169	0.0405236	0.0463117	0.03634	0.041228	0.0399921
222	0.11988	0.0430245	0.0067851	0.0284551	0.0323478	0.0145339	0.0455097	0.034317	0.0405238	0.0463202	0.03634	0.041228	0.0399922
223	0.12042	0.0430245	0.0067851	0.0284551	0.0323476	0.0145339	0.0455097	0.0343168	0.0405237	0.0463281	0.03634	0.041228	0.0399925
224	0.12096	0.0430243	0.0067851	0.028455	0.0323473	0.0145339	0.0455098	0.0343165	0.0405236	0.0463352	0.03634	0.041228	0.0399927
225	0.1215	0.043024	0.00678509	0.0284548	0.0323469	0.014534	0.0455099	0.034316	0.0405232	0.0463414	0.03634	0.041228	0.039993
226	0.12204	0.0430234	0.00678508	0.0284543	0.0323462	0.0145341	0.0455101	0.0343153	0.0405226	0.0463465	0.03634	0.0412281	0.0399932
227	0.12258	0.0430226	0.00678506	0.0284538	0.0323454	0.0145343	0.0455103	0.0343143	0.0405218	0.0463505	0.03634	0.0412281	0.0399935
228	0.12312	0.0430216	0.00678503	0.0284531	0.0323443	0.0145345	0.0455107	0.0343131	0.0405208	0.0463532	0.03634	0.0412281	0.0399938
229	0.12366	0.0430204	0.006785	0.0284522	0.0323431	0.0145349	0.0455111	0.0343117	0.0405196	0.0463545	0.0363401	0.0412281	0.039994
230	0.1242	0.043019	0.00678495	0.0284512	0.0323417	0.0145352	0.0455116	0.0343101	0.0405181	0.0463545	0.0363401	0.0412281	0.0399943
231	0.12474	0.0430174	0.00678491	0.02845	0.0323402	0.0145356	0.0455121	0.0343084	0.0405164	0.0463532	0.0363401	0.0412281	0.0399945
232	0.12528	0.0430157	0.00678486	0.0284487	0.0323386	0.0145361	0.0455127	0.0343065	0.0405146	0.0463506	0.0363401	0.0412281	0.0399947
233	0.12582	0.0430137	0.0067848	0.0284473	0.0323368	0.0145366	0.0455134	0.0343044	0.0405127	0.0463469	0.0363401	0.0412281	0.0399949
234	0.12636	0.0430117	0.00678474	0.0284459	0.032335	0.0145371	0.0455141	0.0343023	0.0405106	0.046342	0.0363401	0.0412281	0.039995
235	0.1269	0.0430095	0.00678468	0.0284443	0.0323331	0.0145377	0.0455148	0.0343001	0.0405084	0.0463362	0.0363401	0.0412281	0.0399951
236	0.12744	0.0430073	0.00678462	0.0284427	0.0323311	0.0145383	0.0455156	0.0342978	0.0405061	0.0463296	0.0363401	0.0412281	0.0399952
237	0.12798	0.043005	0.00678455	0.028441	0.0323292	0.0145389	0.0455164	0.0342955	0.0405037	0.0463224	0.0363401	0.0412281	0.0399952
238	0.12852	0.0430027	0.00678448	0.0284394	0.0323272	0.0145395	0.0455172	0.0342933	0.0405014	0.0463147	0.0363402	0.0412281	0.0399952
239	0.12906	0.0430005	0.00678442	0.0284377	0.0323253	0.0145401	0.045518	0.034291	0.040499	0.0463068	0.0363402	0.0412282	0.0399952
240	0.1296	0.0429982	0.00678436	0.0284361	0.0323235	0.0145407	0.0455188	0.0342889	0.0404967	0.0462989	0.0363402	0.0412282	0.0399951
241	0.13014	0.0429961	0.00678429	0.0284345	0.0323217	0.0145412	0.0455195	0.0342869	0.0404945	0.0462912	0.0363402	0.0412282	0.0399949
242	0.13068	0.042994	0.00678424	0.028433	0.0323201	0.0145418	0.0455202	0.0342849	0.0404924	0.0462839	0.0363402	0.0412282	0.0399948
243	0.13122	0.0429921	0.00678418	0.0284316	0.0323185	0.0145423	0.0455209	0.0342831	0.0404905	0.0462771	0.0363402	0.0412282	0.0399946
244	0.13176	0.0429903	0.00678413	0.0284303	0.0323171	0.0145428	0.0455215	0.0342815	0.0404886	0.0462706	0.0363402	0.0412282	0.0399945
245	0.1323	0.0429886	0.00678408	0.0284291	0.0323157	0.0145432	0.0455221	0.0342799	0.0404869	0.0462646	0.0363402	0.0412282	0.0399944
246	0.13284	0.042987	0.00678404	0.028428	0.0323145	0.0145436	0.0455227	0.0342785	0.0404852	0.046259	0.0363402	0.0412282	0.0399942
247	0.13338	0.0429856	0.00678399	0.0284269	0.0323133	0.014544	0.0455232	0.0342771	0.0404837	0.0462539	0.0363403	0.0412282	0.0399941
248	0.13392	0.0429842	0.00678396	0.0284259	0.0323123	0.0145443	0.0455236	0.0342759	0.0404824	0.0462491	0.0363403	0.0412282	0.0399939
249	0.13446	0.042983	0.00678392	0.0284251	0.0323114	0.0145446	0.0455241	0.0342749	0.0404811	0.0462449	0.0363403	0.0412282	0.0399938
250	0.135	0.0429819	0.00678389	0.0284243	0.0323105	0.0145449	0.0455244	0.0342739	0.04048	0.046241	0.0363403	0.0412282	0.0399936
251	0.13554	0.0429809	0.00678386	0.0284236	0.0323098	0.0145452	0.0455248	0.0342731	0.040479	0.0462377	0.0363403	0.0412282	0.0399935
252	0.13608	0.0429801	0.00678384	0.028423	0.0323092	0.0145454	0.045525	0.0342724	0.0404781	0.0462347	0.0363403	0.0412282	0.0399933
253	0.13662	0.0429794	0.00678382	0.0284225	0.0323087	0.0145456	0.0455253	0.0342718	0.0404774	0.0462322	0.0363403	0.0412282	0.0399932
254	0.13716	0.0429788	0.0067838	0.028422	0.0323083	0.0145457	0.0455255	0.0342714	0.0404768	0.0462301	0.0363403	0.0412283	0.039993
255	0.1377	0.0429783	0.00678379	0.0284217	0.032308	0.0145458	0.0455256	0.0342711	0.0404763	0.0462285	0.0363403	0.0412283	0.0399929
256	0.13824	0.042978	0.00678378	0.0284215	0.0323078	0.0145459	0.0455257	0.0342709	0.0404759	0.0462274	0.0363403	0.0412283	0.0399927
257	0.13878	0.0429777	0.00678378	0.0284213	0.0323077	0.0145459	0.0455258	0.0342708	0.0404757	0.0462267	0.0363404	0.0412283	0.0399926
258	0.13932	0.0429776	0.00678378	0.0284212	0.0323077	0.014546	0.0455258	0.0342709	0.0404756	0.0462264	0.0363404	0.0412283	0.0399924
259	0.13986	0.0429777	0.00678378	0.0284213	0.0323079	0.0145459	0.0455258	0.034271	0.0404756	0.0462266	0.0363404	0.0412283	0.0399923
260	0.1404	0.0429778	0.00678378	0.0284214	0.0323081	0.0145459	0.0455258	0.0342713	0.0404757	0.0462273	0.0363404	0.0412283	0.0399921
261	0.14094	0.0429781	0.00678379	0.0284216	0.0323084	0.0145458	0.0455256	0.0342718	0.040476	0.0462283	0.0363404	0.0412283	0.039992
262	0.14148	0.0429785	0.00678381	0.0284219	0.0323089	0.0145457	0.0455255	0.0342723	0.0404764	0.0462299	0.0363404	0.0412283	0.0399919
263	0.14202	0.042979	0.00678382	0.0284222	0.0323094	0.0145455	0.0455253	0.034273	0.0404769	0.0462319	0.0363404	0.0412283	0.0399917
264	0.14256	0.0429796	0.00678384	0.0284227	0.0323101	0.0145454	0.0455251	0.0342737	0.0404775	0.0462343	0.0363404	0.0412283	0.0399916
265	0.1431	0.0429803	0.00678386	0.0284232	0.0323108	0.0145451	0.0455248	0.0342746	0.0404783	0.0462371	0.0363404	0.0412283	0.0399914
266	0.14364	0.0429812	0.00678389	0.0284239	0.0323116	0.0145449	0.0455245	0.0342757	0.0404792	0.0462404	0.0363404	0.0412283	0.0399913
267	0.14418	0.0429822	0.00678392	0.0284246	0.0323126	0.0145446	0.0455241	0.0342768	0.0404802	0.0462442	0.0363405	0.0412283	0.0399912
268	0.14472	0.0429832	0.00678395	0.0284254	0.0323136	0.0145443	0.0455237	0.034278	0.0404813	0.0462483	0.0363405	0.0412283	0.039991
269	0.14526	0.0429844	0.00678399	0.0284263	0.0323147	0.014544	0.0455233	0.0342793	0.0404825	0.0462529	0.0363405	0.0412283	0.0399909
270	0.1458	0.0429857	0.00678403	0.0284272	0.0323159	0.0145436	0.0455228	0.0342808	0.0404838	0.046258	0.0363405	0.0412283	0.0399908
271	0.14634	0.0429871	0.00678407	0.0284282	0.0323172	0.0145432	0.0455223	0.0342823	0.0404852	0.0462634	0.0363405	0.0412284	0.0399907
272	0.14688	0.0429886	0.00678412	0.0284293	0.0323185	0.0145428	0.0455218	0.0342839	0.0404867	0.0462692	0.0363405	0.0412284	0.0399906
273	0.14742	0.0429902	0.00678416	0.0284305	0.0323199	0.0145424	0.0455212	0.0342856	0.0404883	0.0462754	0.0363405	0.0412284	0.0399905
274	0.14796	0.0429918	0.00678421	0.0284317	0.0323214	0.0145419	0.0455206	0.0342873	0.04049	0.046282	0.0363405	0.0412284	0.0399905
275	0.1485	0.0429934	0.00678426	0.0284329	0.0323228	0.0145415	0.04552	0.034289	0.0404917	0.0462888	0.0363405	0.0412284	0.0399905
276	0.14904	0.0429951	0.00678431	0.0284341	0.0323242	0.014541	0.0455194	0.0342906	0.0404934	0.0462956	0.0363405	0.0412284	0.0399906
277	0.14958	0.0429967	0.00678436	0.0284353	0.0323255	0.0145406	0.0455188	0.0342922	0.040495	0.0463022	0.0363405	0.0412284	0.0399907
278	0.15012	0.0429982	0.00678441	0.0284364	0.0323267	0.0145401	0.0455183	0.0342936	0.0404965	0.0463084	0.0363405	0.0412284	0.0399909
279	0.15066	0.0429996	0.00678445	0.0284374	0.0323277	0.0145397	0.0455178	0.0342949	0.040498	0.0463142	0.0363406	0.0412284	0.0399911
280	0.1512	0.0430008	0.00678449	0.0284383	0.0323286	0.0145394	0.0455174	0.0342959	0.0404992	0.0463192	0.0363406	0.0412284	0.0399913
281	0.15174	0.0430019	0.00678452	0.0284391	0.0323293	0.0145391	0.045517	0.0342968	0.0405002	0.0463235	0.0363406	0.0412284	0.0399916
282	0.15228	0.0430027	0.00678454	0.0284396	0.0323298	0.0145389	0.0455167	0.0342974	0.0405011	0.0463268	0.0363406	0.0412284	0.0399919
283	0.15282	0.0430032	0.00678456	0.0284401	0.0323301	0.0145387	0.0455165	0.0342977	0.0405017	0.0463292	0.0363406	0.0412284	0.0399922
284	0.15336	0.0430036	0.00678457	0.0284403	0.0323301	0.0145386	0.0455163	0.0342978	0.040502	0.0463304	0.0363406	0.0412284	0.0399925
285	0.1539	0.0430036	0.00678457	0.0284404	0.03233	0.0145386	0.0455163	0.0342977	0.0405021	0.0463305	0.0363406	0.0412284	0.0399928
286	0.15444	0.0430035	0.00678457	0.0284403	0.0323296	0.0145386	0.0455163	0.0342973	0.0405019	0.0463295	0.0363406	0.0412284	0.0399931
287	0.15498	0.043003	0.00678456	0.02844	0.0323291	0.0145387	0.0455165	0.0342967	0.0405014	0.0463275	0.0363406	0.0412284	0.0399934
288	0.15552	0.0430024	0.00678454	0.0284395	0.0323284	0.0145389	0.0455167	0.0342959	0.0405008	0.0463244	0.0363406	0.0412285	0.0399937
289	0.15606	0.0430016	0.00678452	0.0284389	0.0323275	0.0145391	0.045517	0.0342949	0.0404999	0.0463204	0.0363406	0.0412285	0.0399939
290	0.1566	0.0430006	0.00678449	0.0284382	0.0323266	0.0145393	0.0455173	0.0342938	0.0404989	0.0463156	0.0363406	0.0412285	0.039994
291	0.15714	0.0429995	0.00678446	0.0284374	0.0323255	0.0145396	0.0455177	0.0342926	0.0404978	0.0463102	0.0363407	0.0412285	0.0399942
292	0.15768	0.0429982	0.00678442	0.0284365	0.0323244	0.01454	0.0455181	0.0342913	0.0404965	0.0463042	0.0363407	0.0412285	0.0399942
293	0.15822	0.042997	0.00678439	0.0284356	0.0323233	0.0145403	0.0455186	0.03429	0.0404952	0.0462979	0.0363407	0.0412285	0.0399943
294	0.15876	0.0429957	0.00678435	0.0284346	0.0323223	0.0145406	0.045519	0.0342888	0.0404939	0.0462915	0.0363407	0.0412285	0.0399942
295	0.1593	0.0429944	0.00678431	0.0284337	0.0323212	0.0145409	0.0455194	0.0342876	0.0404926	0.0462852	0.0363407	0.0412285	0.0399941
296	0.15984	0.0429932	0.00678428	0.0284329	0.0323203	0.0145413	0.0455199	0.0342865	0.0404914	0.046279	0.0363407	0.0412285	0.039994
297	0.16038	0.0429921	0.00678425	0.0284321	0.0323194	0.0145415	0.0455202	0.0342855	0.0404902	0.0462733	0.0363407	0.0412285	0.0399939
298	0.16092	0.0429911	0.00678422	0.0284313	0.0323186	0.0145418	0.0455206	0.0342846	0.0404892	0.046268	0.0363407	0.0412285	0.0399938
299	0.16146	0.0429902	0.00678419	0.0284307	0.0323179	0.014542	0.0455209	0.0342838	0.0404882	0.046263	0.0363407	0.0412285	0.0399937
300	0.162	0.0429894	0.00678417	0.0284301	0.0323173	0.0145423	0.0455212	0.0342831	0.0404874	0.0462585	0.0363407	0.0412285	0.0399936
301	0.16254	0.0429886	0.00678415	0.0284295	0.0323167	0.0145425	0.0455215	0.0342824	0.0404866	0.0462543	0.0363407	0.0412285	0.0399935
302	0.16308	0.042988	0.00678413	0.028429	0.0323162	0.0145426	0.0455217	0.0342819	0.0404859	0.0462506	0.0363407	0.0412285	0.0399934
303	0.16362	0.0429874	0.00678411	0.0284286	0.0323158	0.0145428	0.0455219	0.0342814	0.0404853	0.0462473	0.0363407	0.0412285	0.0399933
304	0.16416	0.0429869	0.0067841	0.0284283	0.0323155	0.0145429	0.045522	0.034281	0.0404849	0.0462443	0.0363407	0.0412285	0.0399932
305	0.1647	0.0429865	0.00678409	0.028428	0.0323153	0.014543	0.0455222	0.0342808	0.0404845	0.0462418	0.0363408	0.0412285	0.0399931
306	0.16524	0.0429862	0.00678408	0.0284278	0.0323151	0.014543	0.0455223	0.0342806	0.0404841	0.0462397	0.0363408	0.0412285	0.0399929
307	0.16578	0.042986	0.00678408	0.0284277	0.032315	0.0145431	0.0455223	0.0342805	0.0404839	0.046238	0.0363408	0.0412285	0.0399928
308	0.16632	0.0429859	0.00678408	0.0284276	0.032315	0.0145431	0.0455223	0.0342805	0.0404838	0.0462368	0.0363408	0.0412285	0.0399927
309	0.16686	0.0429859	0.00678408	0.0284276	0.0323151	0.0145431	0.0455223	0.0342806	0.0404838	0.0462359	0.0363408	0.0412285	0.0399926
310	0.1674	0.042986	0.00678408	0.0284277	0.0323152	0.0145431	0.0455223	0.0342808	0.0404839	0.0462355	0.0363408	0.0412285	0.0399925
311	0.16794	0.0429861	0.00678409	0.0284278	0.0323154	0.014543	0.0455222	0.0342811	0.040484	0.0462354	0.0363408	0.0412286	0.0399924
312	0.16848	0.0429864	0.0067841	0.028428	0.0323157	0.0145429	0.0455221	0.0342814	0.0404843	0.0462358	0.0363408	0.0412286	0.0399923
313	0.16902	0.0429867	0.00678411	0.0284282	0.0323161	0.0145428	0.045522	0.0342819	0.0404846	0.0462366	0.0363408	0.0412286	0.0399922
314	0.16956	0.0429872	0.00678412	0.0284285	0.0323165	0.0145427	0.0455218	0.0342825	0.0404851	0.0462378	0.0363408	0.0412286	0.0399921
315	0.1701	0.0429877	0.00678414	0.0284289	0.0323171	0.0145426	0.0455216	0.0342831	0.0404856	0.0462394	0.0363408	0.0412286	0.039992
316	0.17064	0.0429883	0.00678415	0.0284294	0.0323177	0.0145424	0.0455214	0.0342838	0.0404862	0.0462414	0.0363408	0.0412286	0.0399919
317	0.17118	0.042989	0.00678418	0.0284299	0.0323183	0.0145422	0.0455212	0.0342846	0.040487	0.0462438	0.0363408	0.0412286	0.0399918
318	0.17172	0.0429898	0.0067842	0.0284305	0.0323191	0.014542	0.0455209	0.0342855	0.0404877	0.0462466	0.0363408	0.0412286	0.0399917
319	0.17226	0.0429907	0.00678423	0.0284311	0.0323199	0.0145417	0.0455206	0.0342865	0.0404886	0.0462498	0.0363408	0.0412286	0.0399916
320	0.1728	0.0429916	0.00678425	0.0284318	0.0323208	0.0145415	0.0455202	0.0342875	0.0404896	0.0462534	0.0363409	0.0412286	0.0399915
321	0.17334	0.0429926	0.00678428	0.0284325	0.0323217	0.0145412	0.0455199	0.0342886	0.0404906	0.0462574	0.0363409	0.0412286	0.0399914
322	0.17388	0.0429937	0.00678432	0.0284333	0.0323226	0.0145409	0.0455195	0.0342897	0.0404917	0.0462618	0.0363409	0.0412286	0.0399914
323	0.17442	0.0429947	0.00678435	0.0284341	0.0323236	0.0145406	0.0455191	0.0342909	0.0404928	0.0462665	0.0363409	0.0412286	0.0399913
324	0.17496	0.0429959	0.00678438	0.028435	0.0323246	0.0145403	0.0455187	0.0342921	0.040494	0.0462715	0.0363409	0.0412286	0.0399913
325	0.1755	0.0429971	0.00678442	0.0284358	0.0323256	0.0145399	0.0455182	0.0342933	0.0404952	0.0462769	0.0363409	0.0412286	0.0399913
326	0.17604	0.0429982	0.00678445	0.0284367	0.0323265	0.0145396	0.0455178	0.0342944	0.0404963	0.0462825	0.0363409	0.0412286	0.0399914
327	0.17658	0.0429993	0.00678449	0.0284375	0.0323274	0.0145393	0.0455174	0.0342955	0.0404975	0.0462881	0.0363409	0.0412286	0.0399915
328	0.17712	0.0430004	0.00678452	0.0284382	0.0323283	0.014539	0.045517	0.0342965	0.0404985	0.0462937	0.0363409	0.0412286	0.0399916
329	0.17766	0.0430013	0.00678455	0.0284389	0.032329	0.0145387	0.0455167	0.0342973	0.0404995	0.046299	0.0363409	0.0412286	0.0399918
330	0.1782	0.0430021	0.00678457	0.0284395	0.0323296	0.0145385	0.0455164	0.034298	0.0405003	0.046304	0.0363409	0.0412286	0.039992
331	0.17874	0.0430028	0.00678459	0.02844	0.03233	0.0145383	0.0455161	0.0342986	0.040501	0.0463084	0.0363409	0.0412286	0.0399922
332	0.17928	0.0430033	0.00678461	0.0284404	0.0323303	0.0145382	0.045516	0.0342989	0.0405015	0.0463123	0.0363409	0.0412286	0.0399924
333	0.17982	0.0430036	0.00678462	0.0284407	0.0323304	0.0145381	0.0455158	0.0342991	0.0405019	0.0463154	0.0363409	0.0412286	0.0399927
334	0.18036	0.0430038	0.00678462	0.0284408	0.0323303	0.014538	0.0455158	0.034299	0.040502	0.0463178	0.0363409	0.0412286	0.0399929
335	0.1809	0.0430037	0.00678462	0.0284407	0.0323301	0.0145381	0.0455158	0.0342987	0.0405019	0.0463193	0.0363409	0.0412286	0.0399932
336	0.18144	0.0430034	0.00678462	0.0284405	0.0323297	0.0145381	0.0455159	0.0342983	0.0405016	0.04632	0.0363409	0.0412287	0.0399934
337	0.18198	0.0430029	0.0067846	0.0284401	0.0323291	0.0145382	0.0455161	0.0342976	0.0405011	0.0463198	0.036341	0.0412287	0.0399937
338	0.18252	0.0430023	0.00678458	0.0284397	0.0323284	0.0145384	0.0455163	0.0342968	0.0405004	0.0463187	0.036341	0.0412287	0.0399939
