TimeSlice	Time	LH_BicepsFemorisPosterior	LH_TensorFasciaLatae	neur2	LH_BicepsFemorisPosterior
447	0.24138	0.0458987	86.7679	-0.0597561	0.0114564
448	0.24192	0.0458987	86.7679	-0.059758	0.0114564
449	0.24246	0.0459172	86.7675	-0.0597598	0.0114403
450	0.243	0.0459172	86.7675	-0.0597616	0.0114403
451	0.24354	0.0459172	86.7675	-0.0597633	0.0114403
452	0.24408	0.0459372	86.5944	-0.0597651	0.0123463
453	0.24462	0.0459372	86.5944	-0.0597668	0.0123463
454	0.24516	0.0459372	86.5944	-0.0597685	0.0123463
455	0.2457	0.0459568	86.594	-0.0597701	0.012052
456	0.24624	0.0459568	86.594	-0.0597718	0.012052
457	0.24678	0.0459568	86.594	-0.0597734	0.012052
458	0.24732	0.0459782	86.4071	-0.0597749	0.0132478
459	0.24786	0.0459782	86.4071	-0.0597765	0.0132478
460	0.2484	0.0459782	86.4071	-0.059778	0.0132478
461	0.24894	0.0459986	86.4067	-0.0597795	0.0125533
462	0.24948	0.0459986	86.4067	-0.059781	0.0125533
463	0.25002	0.0459986	86.4067	-0.0597824	0.0125533
464	0.25056	0.0460223	86.1985	-0.0597838	0.0146712
465	0.2511	0.0460223	86.1985	-0.0597852	0.0146712
466	0.25164	0.0460223	86.1985	-0.0597866	0.0146712
467	0.25218	0.0460443	86.1981	-0.0597879	0.013595
468	0.25272	0.0460443	86.1981	-0.0597892	0.013595
469	0.25326	0.0460443	86.1981	-0.0597905	0.013595
470	0.2538	0.0460709	85.9637	-0.0597917	0.0164005
471	0.25434	0.0460709	85.9637	-0.059793	0.0164005
472	0.25488	0.0460709	85.9637	-0.0597942	0.0164005
473	0.25542	0.046095	85.9633	-0.0597953	0.0148598
474	0.25596	0.046095	85.9633	-0.0597965	0.0148598
475	0.2565	0.046095	85.9633	-0.0597976	0.0148598
476	0.25704	0.0461242	85.7033	-0.0597987	0.0180424
477	0.25758	0.0461242	85.7033	-0.0597997	0.0180424
478	0.25812	0.0461242	85.7033	-0.0598007	0.0180424
479	0.25866	0.0461499	85.7029	-0.0598017	0.0158394
480	0.2592	0.0461499	85.7029	-0.0598027	0.0158394
481	0.25974	0.0461499	85.7029	-0.0598037	0.0158394
482	0.26028	0.0461814	85.4199	-0.0598046	0.0194474
483	0.26082	0.0461814	85.4199	-0.0598055	0.0194474
484	0.26136	0.0461814	85.4199	-0.0598063	0.0194474
485	0.2619	0.046208	85.4196	-0.0598072	0.0164373
486	0.26244	0.046208	85.4196	-0.059808	0.0164373
487	0.26298	0.046208	85.4196	-0.0598087	0.0164373
488	0.26352	0.0462414	85.1167	-0.0598095	0.0206087
489	0.26406	0.0462414	85.1167	-0.0598102	0.0206087
490	0.2646	0.0462414	85.1167	-0.0598109	0.0206087
491	0.26514	0.0462685	85.1163	-0.0598115	0.0167201
492	0.26568	0.0462685	85.1163	-0.0598122	0.0167201
493	0.26622	0.0462685	85.1163	-0.0598128	0.0167201
494	0.26676	0.0463034	84.796	-0.0598134	0.0215653
495	0.2673	0.0463034	84.796	-0.0598139	0.0215653
496	0.26784	0.0463034	84.796	-0.0598144	0.0215653
497	0.26838	0.0463306	84.7956	-0.0598149	0.0168052
498	0.26892	0.0463306	84.7956	-0.0598154	0.0168052
499	0.26946	0.0463306	84.7956	-0.0598158	0.0168052
500	0.27	0.0463669	84.4598	-0.0598162	0.0223655
501	0.27054	0.0463669	84.4598	-0.0598166	0.0223655
502	0.27108	0.0463669	84.4598	-0.0598169	0.0223655
503	0.27162	0.0463941	84.4594	-0.0598172	0.0167753
504	0.27216	0.0463941	84.4594	-0.0598175	0.0167753
505	0.2727	0.0463941	84.4594	-0.0598178	0.0167753
506	0.27324	0.0464314	84.1094	-0.059818	0.0230393
507	0.27378	0.0464314	84.1094	-0.0598182	0.0230393
508	0.27432	0.0464314	84.1094	-0.0598183	0.0230393
509	0.27486	0.0464584	84.109	-0.0598185	0.0166833
510	0.2754	0.0464584	84.109	-0.0598186	0.0166833
511	0.27594	0.0464584	84.109	-0.0598187	0.0166833
512	0.27648	0.0464966	83.7461	-0.0598187	0.023605
513	0.27702	0.0464966	83.7461	-0.0598188	0.023605
514	0.27756	0.0464966	83.7461	-0.0598187	0.023605
515	0.2781	0.0465234	83.7457	-0.0598187	0.0165453
516	0.27864	0.0465234	83.7457	-0.0598186	0.0165453
517	0.27918	0.0465234	83.7457	-0.0598185	0.0165453
518	0.27972	0.0465625	83.371	-0.0598184	0.0240833
519	0.28026	0.0465625	83.371	-0.0598183	0.0240833
520	0.2808	0.0465625	83.371	-0.0598181	0.0240833
521	0.28134	0.046589	83.3707	-0.0598179	0.0163775
522	0.28188	0.046589	83.3707	-0.0598176	0.0163775
523	0.28242	0.046589	83.3707	-0.0598173	0.0163775
524	0.28296	0.0466286	82.9853	-0.059817	0.0244719
525	0.2835	0.0466286	82.9853	-0.0598167	0.0244719
526	0.28404	0.0466286	82.9853	-0.0598163	0.0244719
527	0.28458	0.0466548	82.9849	-0.059816	0.0161705
528	0.28512	0.0466548	82.9849	-0.0598155	0.0161705
529	0.28566	0.0466548	82.9849	-0.0598151	0.0161705
530	0.2862	0.046695	82.5899	-0.0598146	0.0247847
531	0.28674	0.046695	82.5899	-0.0598141	0.0247847
532	0.28728	0.046695	82.5899	-0.0598135	0.0247847
533	0.28782	0.0467208	82.5895	-0.059813	0.015936
534	0.28836	0.0467208	82.5895	-0.0598124	0.015936
535	0.2889	0.0467208	82.5895	-0.0598117	0.015936
536	0.28944	0.0467613	82.1858	-0.0598111	0.0250146
537	0.28998	0.0467613	82.1858	-0.0598104	0.0250146
538	0.29052	0.0467613	82.1858	-0.0598097	0.0250146
539	0.29106	0.0467867	82.1855	-0.0598089	0.0156784
540	0.2916	0.0467867	82.1855	-0.0598081	0.0156784
541	0.29214	0.0467867	82.1855	-0.0598073	0.0156784
542	0.29268	0.0468275	81.7741	-0.0598065	0.0251848
543	0.29322	0.0468275	81.7741	-0.0598056	0.0251848
544	0.29376	0.0468275	81.7741	-0.0598047	0.0251848
545	0.2943	0.0468525	81.7737	-0.0598038	0.0153933
546	0.29484	0.0468525	81.7737	-0.0598028	0.0153933
547	0.29538	0.0468525	81.7737	-0.0598018	0.0153933
548	0.29592	0.0468934	81.3555	-0.0598008	0.0252906
549	0.29646	0.0468934	81.3555	-0.0597998	0.0252906
550	0.297	0.0468934	81.3555	-0.0597987	0.0252906
551	0.29754	0.0469179	81.3551	-0.0597976	0.0150897
552	0.29808	0.0469179	81.3551	-0.0597964	0.0150897
553	0.29862	0.0469179	81.3551	-0.0597952	0.0150897
554	0.29916	0.0469589	80.9308	-0.059794	0.0253458
555	0.2997	0.0469589	80.9308	-0.0597928	0.0253458
556	0.30024	0.0469589	80.9308	-0.0597916	0.0253458
557	0.30078	0.0469829	80.9305	-0.0597903	0.0147747
558	0.30132	0.0469829	80.9305	-0.0597889	0.0147747
559	0.30186	0.0469829	80.9305	-0.0597876	0.0147747
560	0.3024	0.0470239	80.5009	-0.0597862	0.0253458
561	0.30294	0.0470239	80.5009	-0.0597848	0.0253458
562	0.30348	0.0470239	80.5009	-0.0597834	0.0253458
563	0.30402	0.0470473	80.5006	-0.0597819	0.0144435
564	0.30456	0.0470473	80.5006	-0.0597804	0.0144435
565	0.3051	0.0470473	80.5006	-0.0597789	0.0144435
566	0.30564	0.0470883	80.0665	-0.0597773	0.0253159
567	0.30618	0.0470883	80.0665	-0.0597757	0.0253159
568	0.30672	0.0470883	80.0665	-0.0597741	0.0253159
569	0.30726	0.0471112	80.0661	-0.0597724	0.0141055
570	0.3078	0.0471112	80.0661	-0.0597707	0.0141055
571	0.30834	0.0471112	80.0661	-0.059769	0.0141055
572	0.30888	0.0471521	79.628	-0.0597673	0.0252446
573	0.30942	0.0471521	79.628	-0.0597655	0.0252446
574	0.30996	0.0471521	79.628	-0.0597637	0.0252446
575	0.3105	0.0471744	79.6276	-0.0597619	0.0137606
576	0.31104	0.0471744	79.6276	-0.05976	0.0137606
577	0.31158	0.0471744	79.6276	-0.0597581	0.0137606
578	0.31212	0.0472151	79.1861	-0.0597562	0.0251434
579	0.31266	0.0472151	79.1861	-0.0597543	0.0251434
580	0.3132	0.0472151	79.1861	-0.0597523	0.0251434
581	0.31374	0.0472368	79.1858	-0.0597503	0.0134064
582	0.31428	0.0472368	79.1858	-0.0597482	0.0134064
583	0.31482	0.0472368	79.1858	-0.0597462	0.0134064
584	0.31536	0.0472773	78.7414	-0.0597441	0.0250123
585	0.3159	0.0472773	78.7414	-0.0597419	0.0250123
586	0.31644	0.0472773	78.7414	-0.0597398	0.0250123
587	0.31698	0.0472985	78.741	-0.0597376	0.01305
588	0.31752	0.0472985	78.741	-0.0597354	0.01305
589	0.31806	0.0472985	78.741	-0.0597331	0.01305
590	0.3186	0.0473388	78.2943	-0.0597308	0.0248629
591	0.31914	0.0473388	78.2943	-0.0597285	0.0248629
592	0.31968	0.0473388	78.2943	-0.0597262	0.0248629
593	0.32022	0.0473593	78.2939	-0.0597238	0.0126936
594	0.32076	0.0473593	78.2939	-0.0597214	0.0126936
595	0.3213	0.0473593	78.2939	-0.059719	0.0126936
596	0.32184	0.0473993	77.8452	-0.0597165	0.0246904
597	0.32238	0.0473993	77.8452	-0.059714	0.0246904
598	0.32292	0.0473993	77.8452	-0.0597115	0.0246904
599	0.32346	0.0474193	77.8448	-0.059709	0.0123326
600	0.324	0.0474193	77.8448	-0.0597064	0.0123326
601	0.32454	0.0474193	77.8448	-0.0597038	0.0123326
602	0.32508	0.047459	77.3946	-0.0597012	0.0245018
603	0.32562	0.047459	77.3946	-0.0596985	0.0245018
604	0.32616	0.047459	77.3946	-0.0596958	0.0245018
605	0.3267	0.0474784	77.3942	-0.0596931	0.0119692
606	0.32724	0.0474784	77.3942	-0.0596903	0.0119692
607	0.32778	0.0474784	77.3942	-0.0596876	0.0119692
608	0.32832	0.0475178	76.9428	-0.0596847	0.0242995
609	0.32886	0.0475178	76.9428	-0.0596819	0.0242995
610	0.3294	0.0475178	76.9428	-0.059679	0.0242995
611	0.32994	0.0475366	76.9424	-0.0596761	0.0116082
612	0.33048	0.0475366	76.9424	-0.0596732	0.0116082
613	0.33102	0.0475366	76.9424	-0.0596703	0.0116082
614	0.33156	0.0475756	76.4901	-0.0596673	0.024081
615	0.3321	0.0475756	76.4901	-0.0596642	0.024081
616	0.33264	0.0475756	76.4901	-0.0596612	0.024081
617	0.33318	0.0475938	76.4897	-0.0596581	0.0112472
618	0.33372	0.0475938	76.4897	-0.059655	0.0112472
619	0.33426	0.0475938	76.4897	-0.0596519	0.0112472
620	0.3348	0.0476324	76.0369	-0.0596487	0.0238557
621	0.33534	0.0476324	76.0369	-0.0596455	0.0238557
622	0.33588	0.0476324	76.0369	-0.0596423	0.0238557
623	0.33642	0.0476501	76.0365	-0.0596391	0.0108838
624	0.33696	0.0476501	76.0365	-0.0596358	0.0108838
625	0.3375	0.0476501	76.0365	-0.0596325	0.0108838
626	0.33804	0.0476883	75.5834	-0.0596292	0.0236234
627	0.33858	0.0476883	75.5834	-0.0596258	0.0236234
628	0.33912	0.0476883	75.5834	-0.0596224	0.0236234
629	0.33966	0.0477054	75.5831	-0.059619	0.0105228
630	0.3402	0.0477054	75.5831	-0.0596156	0.0105228
631	0.34074	0.0477054	75.5831	-0.0596121	0.0105228
632	0.34128	0.0477433	75.13	-0.0596086	0.0233842
633	0.34182	0.0477433	75.13	-0.059605	0.0233842
634	0.34236	0.0477433	75.13	-0.0596015	0.0233842
635	0.3429	0.0477597	75.1296	-0.0595979	0.0101687
636	0.34344	0.0477597	75.1296	-0.0595943	0.0101687
637	0.34398	0.0477597	75.1296	-0.0595906	0.0101687
638	0.34452	0.0477972	74.6768	-0.059587	0.0231336
639	0.34506	0.0477972	74.6768	-0.0595833	0.0231336
640	0.3456	0.0477972	74.6768	-0.0595795	0.0231336
641	0.34614	0.0478131	74.6764	-0.0595758	0.00980993
642	0.34668	0.0478131	74.6764	-0.059572	0.00980993
643	0.34722	0.0478131	74.6764	-0.0595682	0.00980993
644	0.34776	0.0478502	74.224	-0.0595643	0.0228852
645	0.3483	0.0478502	74.224	-0.0595605	0.0228852
646	0.34884	0.0478502	74.224	-0.0595566	0.0228852
647	0.34938	0.0478655	74.2236	-0.0595526	0.0094558
648	0.34992	0.0478655	74.2236	-0.0595487	0.0094558
649	0.35046	0.0478655	74.2236	-0.0595447	0.0094558
650	0.351	0.0479022	73.7719	-0.0595407	0.0226323
651	0.35154	0.0479022	73.7719	-0.0595367	0.0226323
652	0.35208	0.0479022	73.7719	-0.0595326	0.0226323
653	0.35262	0.0479153	73.7715	-0.0595285	0.00807836
654	0.35316	0.0479153	73.7715	-0.0595244	0.00807836
655	0.3537	0.0479153	73.7715	-0.0595202	0.00807836
656	0.35424	0.0479518	73.3176	-0.0595161	0.0225288
657	0.35478	0.0479518	73.3176	-0.0595119	0.0225288
658	0.35532	0.0479518	73.3176	-0.0595076	0.0225288
659	0.35586	0.047964	73.3172	-0.0595034	0.00755176
660	0.3564	0.047964	73.3172	-0.0594991	0.00755176
661	0.35694	0.047964	73.3172	-0.0594948	0.00755176
662	0.35748	0.0480003	72.8612	-0.0594905	0.0224184
663	0.35802	0.0480003	72.8612	-0.0594861	0.0224184
664	0.35856	0.0480003	72.8612	-0.0594817	0.0224184
665	0.3591	0.0480117	72.8608	-0.0594773	0.00701366
666	0.35964	0.0480117	72.8608	-0.0594729	0.00701366
667	0.36018	0.0480117	72.8608	-0.0594684	0.00701366
668	0.36072	0.0480478	72.4028	-0.0594639	0.022308
669	0.36126	0.0480478	72.4028	-0.0594594	0.022308
670	0.3618	0.0480478	72.4028	-0.0594548	0.022308
671	0.36234	0.0480582	72.4024	-0.0594502	0.00641118
672	0.36288	0.0480582	72.4024	-0.0594456	0.00641118
673	0.36342	0.0480582	72.4024	-0.059441	0.00641118
674	0.36396	0.0480941	71.9425	-0.0594364	0.0221954
675	0.3645	0.0480941	71.9425	-0.0594317	0.0221954
676	0.36504	0.0480941	71.9425	-0.059427	0.0221954
677	0.36558	0.0481035	71.9422	-0.0594222	0.0057719
678	0.36612	0.0481035	71.9422	-0.0594175	0.0057719
679	0.36666	0.0481035	71.9422	-0.0594127	0.0057719
680	0.3672	0.0481393	71.4806	-0.0594079	0.0220735
681	0.36774	0.0481393	71.4806	-0.0594031	0.0220735
682	0.36828	0.0481393	71.4806	-0.0593982	0.0220735
683	0.36882	0.0481475	71.4802	-0.0593933	0.00511193
684	0.36936	0.0481475	71.4802	-0.0593884	0.00511193
685	0.3699	0.0481475	71.4802	-0.0593835	0.00511193
686	0.37044	0.0481831	71.0169	-0.0593785	0.0219562
687	0.37098	0.0481831	71.0169	-0.0593735	0.0219562
688	0.37152	0.0481831	71.0169	-0.0593685	0.0219562
689	0.37206	0.0481903	71.0166	-0.0593635	0.00445655
690	0.3726	0.0481903	71.0166	-0.0593584	0.00445655
691	0.37314	0.0481903	71.0166	-0.0593533	0.00445655
692	0.37368	0.0482257	70.5516	-0.0593482	0.0218412
693	0.37422	0.0482257	70.5516	-0.0593431	0.0218412
694	0.37476	0.0482257	70.5516	-0.0593379	0.0218412
695	0.3753	0.0482324	70.5512	-0.0593327	0.00414841
696	0.37584	0.0482324	70.5512	-0.0593275	0.00414841
697	0.37638	0.0482324	70.5512	-0.0593223	0.00414841
698	0.37692	0.0482675	70.0856	-0.059317	0.0216734
699	0.37746	0.0482675	70.0856	-0.0593117	0.0216734
700	0.378	0.0482675	70.0856	-0.0593064	0.0216734
701	0.37854	0.0482735	70.0853	-0.0593011	0.0036954
702	0.37908	0.0482735	70.0853	-0.0592957	0.0036954
703	0.37962	0.0482735	70.0853	-0.0592903	0.0036954
704	0.38016	0.0483084	69.6196	-0.0592849	0.0214963
705	0.3807	0.0483084	69.6196	-0.0592795	0.0214963
706	0.38124	0.0483084	69.6196	-0.059274	0.0214963
707	0.38178	0.0483137	69.6192	-0.0592685	0.00327458
708	0.38232	0.0483137	69.6192	-0.059263	0.00327458
709	0.38286	0.0483137	69.6192	-0.0592575	0.00327458
710	0.3834	0.0483482	69.1539	-0.0592519	0.0212939
711	0.38394	0.0483482	69.1539	-0.0592464	0.0212939
712	0.38448	0.0483482	69.1539	-0.0592408	0.0212939
713	0.38502	0.0483528	69.1535	-0.0592352	0.00285146
714	0.38556	0.0483528	69.1535	-0.0592295	0.00285146
715	0.3861	0.0483528	69.1535	-0.0592238	0.00285146
716	0.38664	0.0483869	68.6888	-0.0592181	0.0210847
717	0.38718	0.0483869	68.6888	-0.0592124	0.0210847
718	0.38772	0.0483869	68.6888	-0.0592067	0.0210847
719	0.38826	0.0483909	68.6885	-0.0592009	0.00244213
720	0.3888	0.0483909	68.6885	-0.0591951	0.00244213
721	0.38934	0.0483909	68.6885	-0.0591893	0.00244213
722	0.38988	0.0484247	68.2246	-0.0591835	0.0208731
723	0.39042	0.0484247	68.2246	-0.0591777	0.0208731
724	0.39096	0.0484247	68.2246	-0.0591718	0.0208731
725	0.3915	0.048428	68.2243	-0.0591659	0.00205351
726	0.39204	0.048428	68.2243	-0.05916	0.00205351
727	0.39258	0.048428	68.2243	-0.059154	0.00205351
728	0.39312	0.0484615	67.7614	-0.0591481	0.0206593
729	0.39366	0.0484615	67.7614	-0.0591421	0.0206593
730	0.3942	0.0484615	67.7614	-0.0591361	0.0206593
731	0.39474	0.0484647	67.7611	-0.05913	0.00195693
732	0.39528	0.0484647	67.7611	-0.059124	0.00195693
733	0.39582	0.0484647	67.7611	-0.0591179	0.00195693
734	0.39636	0.0484977	67.3011	-0.0591118	0.0203695
735	0.3969	0.0484977	67.3011	-0.0591057	0.0203695
736	0.39744	0.0484977	67.3011	-0.0590996	0.0203695
737	0.39798	0.0485007	67.3007	-0.0590934	0.00187184
738	0.39852	0.0485007	67.3007	-0.0590872	0.00187184
739	0.39906	0.0485007	67.3007	-0.059081	0.00187184
740	0.3996	0.0485331	66.8455	-0.0590748	0.019997
741	0.40014	0.0485331	66.8455	-0.0590685	0.019997
742	0.40068	0.0485331	66.8455	-0.0590623	0.019997
743	0.40122	0.0485352	66.8452	-0.059056	0.00131765
744	0.40176	0.0485352	66.8452	-0.0590497	0.00131765
745	0.4023	0.0485352	66.8452	-0.0590433	0.00131765
746	0.40284	0.0485671	66.3939	-0.059037	0.0196751
747	0.40338	0.0485671	66.3939	-0.0590306	0.0196751
748	0.40392	0.0485671	66.3939	-0.0590242	0.0196751
749	0.40446	0.0485688	66.3935	-0.0590178	0.0010256
750	0.405	0.0485688	66.3935	-0.0590114	0.0010256
751	0.40554	0.0485688	66.3935	-0.0590049	0.0010256
752	0.40608	0.0486001	65.9461	-0.0589985	0.0193531
753	0.40662	0.0486001	65.9461	-0.058992	0.0193531
754	0.40716	0.0486001	65.9461	-0.0589855	0.0193531
755	0.4077	0.048601	65.9458	-0.0589789	0.000565692
756	0.40824	0.048601	65.9458	-0.0589724	0.000565692
757	0.40878	0.048601	65.9458	-0.0589658	0.000565692
758	0.40932	0.0486319	65.5015	-0.0589592	0.0190795
759	0.40986	0.0486319	65.5015	-0.0589526	0.0190795
760	0.4104	0.0486319	65.5015	-0.058946	0.0190795
761	0.41094	0.0486324	65.5011	-0.0589393	0.000257551
762	0.41148	0.0486324	65.5011	-0.0589327	0.000257551
763	0.41202	0.0486324	65.5011	-0.058926	0.000257551
764	0.41256	0.0486629	65.0594	-0.0589193	0.0188265
765	0.4131	0.0486629	65.0594	-0.0589125	0.0188265
766	0.41364	0.0486629	65.0594	-0.0589058	0.0188265
767	0.41418	0.0486628	65.0591	-0.058899	-4.82908e-005
768	0.41472	0.0486628	65.0591	-0.0588922	-4.82908e-005
769	0.41526	0.0486628	65.0591	-0.0588854	-4.82908e-005
770	0.4158	0.0486929	64.6196	-0.0588786	0.0186012
771	0.41634	0.0486929	64.6196	-0.0588718	0.0186012
772	0.41688	0.0486929	64.6196	-0.0588649	0.0186012
773	0.41742	0.0486928	64.6193	-0.0588581	-4.82908e-005
774	0.41796	0.0486928	64.6193	-0.0588512	-4.82908e-005
775	0.4185	0.0486928	64.6193	-0.0588442	-4.82908e-005
776	0.41904	0.0487227	64.181	-0.0588373	0.0184218
777	0.41958	0.0487227	64.181	-0.0588304	0.0184218
778	0.42012	0.0487227	64.181	-0.0588234	0.0184218
779	0.42066	0.0487226	64.1807	-0.0588164	-4.59912e-005
780	0.4212	0.0487226	64.1807	-0.0588094	-4.59912e-005
781	0.42174	0.0487226	64.1807	-0.0588024	-4.59912e-005
782	0.42228	0.0487522	63.7431	-0.0587954	0.01827
783	0.42282	0.0487522	63.7431	-0.0587883	0.01827
784	0.42336	0.0487522	63.7431	-0.0587813	0.01827
785	0.4239	0.0487521	63.7427	-0.0587742	-4.59912e-005
786	0.42444	0.0487521	63.7427	-0.0587671	-4.59912e-005
787	0.42498	0.0487521	63.7427	-0.0587599	-4.59912e-005
788	0.42552	0.0487814	63.3062	-0.0587528	0.0180976
789	0.42606	0.0487814	63.3062	-0.0587457	0.0180976
790	0.4266	0.0487814	63.3062	-0.0587385	0.0180976
791	0.42714	0.0487814	63.3059	-0.0587313	-4.82908e-005
792	0.42768	0.0487814	63.3059	-0.0587241	-4.82908e-005
793	0.42822	0.0487814	63.3059	-0.0587169	-4.82908e-005
794	0.42876	0.0488104	62.8709	-0.0587096	0.0179228
795	0.4293	0.0488104	62.8709	-0.0587024	0.0179228
796	0.42984	0.0488104	62.8709	-0.0586951	0.0179228
797	0.43038	0.0488103	62.8705	-0.0586878	-4.82908e-005
798	0.43092	0.0488103	62.8705	-0.0586805	-4.82908e-005
799	0.43146	0.0488103	62.8705	-0.0586732	-4.82908e-005
800	0.432	0.0488391	62.437	-0.0586659	0.0177388
801	0.43254	0.0488391	62.437	-0.0586585	0.0177388
802	0.43308	0.0488391	62.437	-0.0586512	0.0177388
803	0.43362	0.048839	62.4367	-0.0586438	-4.59912e-005
804	0.43416	0.048839	62.4367	-0.0586364	-4.59912e-005
805	0.4347	0.048839	62.4367	-0.058629	-4.59912e-005
806	0.43524	0.0488674	62.0049	-0.0586216	0.0175526
807	0.43578	0.0488674	62.0049	-0.0586141	0.0175526
808	0.43632	0.0488674	62.0049	-0.0586067	0.0175526
809	0.43686	0.0488674	62.0046	-0.0585992	-4.13921e-005
810	0.4374	0.0488674	62.0046	-0.0585917	-4.13921e-005
811	0.43794	0.0488674	62.0046	-0.0585843	-4.13921e-005
812	0.43848	0.0488955	61.5746	-0.0585767	0.0173686
813	0.43902	0.0488955	61.5746	-0.0585692	0.0173686
814	0.43956	0.0488955	61.5746	-0.0585617	0.0173686
815	0.4401	0.0488954	61.5743	-0.0585541	-4.59912e-005
816	0.44064	0.0488954	61.5743	-0.0585466	-4.59912e-005
817	0.44118	0.0488954	61.5743	-0.058539	-4.59912e-005
818	0.44172	0.0489233	61.1461	-0.0585314	0.0171846
819	0.44226	0.0489233	61.1461	-0.0585238	0.0171846
820	0.4428	0.0489233	61.1461	-0.0585161	0.0171846
821	0.44334	0.0489232	61.1458	-0.0585085	-3.90926e-005
822	0.44388	0.0489232	61.1458	-0.0585009	-3.90926e-005
823	0.44442	0.0489232	61.1458	-0.0584932	-3.90926e-005
824	0.44496	0.0489507	60.7196	-0.0584855	0.017003
825	0.4455	0.0489507	60.7196	-0.0584778	0.017003
826	0.44604	0.0489507	60.7196	-0.0584701	0.017003
827	0.44658	0.0489507	60.7193	-0.0584624	-4.36917e-005
828	0.44712	0.0489507	60.7193	-0.0584547	-4.36917e-005
829	0.44766	0.0489507	60.7193	-0.0584469	-4.36917e-005
830	0.4482	0.0489779	60.295	-0.0584392	0.016819
831	0.44874	0.0489779	60.295	-0.0584314	0.016819
832	0.44928	0.0489779	60.295	-0.0584236	0.016819
833	0.44982	0.0489778	60.2947	-0.0584158	-4.13921e-005
834	0.45036	0.0489778	60.2947	-0.058408	-4.13921e-005
835	0.4509	0.0489778	60.2947	-0.0584002	-4.13921e-005
836	0.45144	0.0490048	59.8725	-0.0583924	0.0166373
837	0.45198	0.0490048	59.8725	-0.0583845	0.0166373
838	0.45252	0.0490048	59.8725	-0.0583767	0.0166373
839	0.45306	0.0490047	59.8722	-0.0583688	-4.13921e-005
840	0.4536	0.0490047	59.8722	-0.058361	-4.13921e-005
841	0.45414	0.0490047	59.8722	-0.0583531	-4.13921e-005
842	0.45468	0.0490314	59.4521	-0.0583452	0.016458
843	0.45522	0.0490314	59.4521	-0.0583373	0.016458
844	0.45576	0.0490314	59.4521	-0.0583293	0.016458
845	0.4563	0.0490313	59.4519	-0.0583214	-4.13921e-005
846	0.45684	0.0490313	59.4519	-0.0583135	-4.13921e-005
847	0.45738	0.0490313	59.4519	-0.0583055	-4.13921e-005
848	0.45792	0.0490577	59.0339	-0.0582975	0.0162809
849	0.45846	0.0490577	59.0339	-0.0582896	0.0162809
850	0.459	0.0490577	59.0339	-0.0582816	0.0162809
851	0.45954	0.0490576	59.0336	-0.0582736	-3.90926e-005
852	0.46008	0.0490576	59.0336	-0.0582656	-3.90926e-005
853	0.46062	0.0490576	59.0336	-0.0582576	-3.90926e-005
854	0.46116	0.0490837	58.6178	-0.0582495	0.0160992
855	0.4617	0.0490837	58.6178	-0.0582415	0.0160992
856	0.46224	0.0490837	58.6178	-0.0582334	0.0160992
857	0.46278	0.0490837	58.6176	-0.0582254	-4.13921e-005
858	0.46332	0.0490837	58.6176	-0.0582173	-4.13921e-005
859	0.46386	0.0490837	58.6176	-0.0582092	-4.13921e-005
860	0.4644	0.0491095	58.204	-0.0582011	0.0159291
861	0.46494	0.0491095	58.204	-0.058193	0.0159291
862	0.46548	0.0491095	58.204	-0.0581849	0.0159291
863	0.46602	0.0491094	58.2037	-0.0581768	-4.13921e-005
864	0.46656	0.0491094	58.2037	-0.0581687	-4.13921e-005
865	0.4671	0.0491094	58.2037	-0.0581605	-4.13921e-005
866	0.46764	0.0491349	57.7924	-0.0581524	0.015752
867	0.46818	0.0491349	57.7924	-0.0581442	0.015752
