TimeSlice	Time	Ib Sensor (Tension)	ml Sensor Length
11314	6.10956	1.53914	0.0747485
11315	6.1101	1.53917	0.074748
11316	6.11064	1.53919	0.0747476
11317	6.11118	1.53923	0.0747471
11318	6.11172	1.53926	0.0747467
11319	6.11226	1.53931	0.0747463
11320	6.1128	1.53937	0.0747459
11321	6.11334	1.53944	0.0747455
11322	6.11388	1.53951	0.0747451
11323	6.11442	1.53958	0.0747447
11324	6.11496	1.53966	0.0747444
11325	6.1155	1.53975	0.074744
11326	6.11604	1.53984	0.0747436
11327	6.11658	1.53994	0.0747433
11328	6.11712	1.54005	0.0747429
11329	6.11766	1.54015	0.0747425
11330	6.1182	1.54026	0.0747422
11331	6.11874	1.54036	0.0747418
11332	6.11928	1.54048	0.0747415
11333	6.11982	1.54059	0.0747412
11334	6.12036	1.5407	0.0747408
11335	6.1209	1.54082	0.0747405
11336	6.12144	1.54093	0.0747401
11337	6.12198	1.54104	0.0747398
11338	6.12252	1.54116	0.0747395
11339	6.12306	1.54128	0.0747391
11340	6.1236	1.54139	0.0747388
11341	6.12414	1.54151	0.0747385
11342	6.12468	1.54161	0.0747381
11343	6.12522	1.54172	0.0747378
11344	6.12576	1.54183	0.0747374
11345	6.1263	1.54193	0.0747371
11346	6.12684	1.54204	0.0747368
11347	6.12738	1.54215	0.0747364
11348	6.12792	1.54243	0.0747364
11349	6.12846	1.54287	0.0747364
11350	6.129	1.5433	0.0747364
11351	6.12954	1.54374	0.0747364
11352	6.13008	1.54417	0.0747364
11353	6.13062	1.54458	0.0747364
11354	6.13116	1.54499	0.0747363
11355	6.1317	1.54539	0.0747363
11356	6.13224	1.54577	0.0747363
11357	6.13278	1.54613	0.0747362
11358	6.13332	1.54649	0.0747361
11359	6.13386	1.54683	0.074736
11360	6.1344	1.54715	0.0747359
11361	6.13494	1.54747	0.0747358
11362	6.13548	1.54776	0.0747357
11363	6.13602	1.54803	0.0747356
11364	6.13656	1.5483	0.0747354
11365	6.1371	1.54855	0.0747352
11366	6.13764	1.54877	0.0747351
11367	6.13818	1.549	0.0747349
11368	6.13872	1.54921	0.0747347
11369	6.13926	1.5494	0.0747345
11370	6.1398	1.54957	0.0747342
11371	6.14034	1.54974	0.074734
11372	6.14088	1.5499	0.0747338
11373	6.14142	1.55004	0.0747335
11374	6.14196	1.55017	0.0747332
11375	6.1425	1.55029	0.0747329
11376	6.14304	1.5504	0.0747327
11377	6.14358	1.5505	0.0747324
11378	6.14412	1.5506	0.0747321
11379	6.14466	1.55068	0.0747317
11380	6.1452	1.55074	0.0747314
11381	6.14574	1.5508	0.0747311
11382	6.14628	1.55085	0.0747307
11383	6.14682	1.55088	0.0747304
11384	6.14736	1.55091	0.07473
11385	6.1479	1.55092	0.0747296
11386	6.14844	1.55093	0.0747292
11387	6.14898	1.55092	0.0747288
11388	6.14952	1.55089	0.0747284
11389	6.15006	1.55086	0.074728
11390	6.1506	1.55082	0.0747275
11391	6.15114	1.55077	0.0747271
11392	6.15168	1.5507	0.0747266
11393	6.15222	1.55063	0.0747262
11394	6.15276	1.55055	0.0747257
11395	6.1533	1.55045	0.0747252
11396	6.15384	1.55035	0.0747247
11397	6.15438	1.55023	0.0747242
11398	6.15492	1.55012	0.0747237
11399	6.15546	1.54999	0.0747232
11400	6.156	1.54986	0.0747227
11401	6.15654	1.54973	0.0747221
11402	6.15708	1.5496	0.0747216
11403	6.15762	1.54945	0.0747211
11404	6.15816	1.54931	0.0747205
11405	6.1587	1.54917	0.07472
11406	6.15924	1.54902	0.0747195
11407	6.15978	1.54888	0.0747189
11408	6.16032	1.54874	0.0747184
11409	6.16086	1.5486	0.0747179
11410	6.1614	1.54847	0.0747173
11411	6.16194	1.54834	0.0747168
11412	6.16248	1.54821	0.0747163
11413	6.16302	1.54808	0.0747158
11414	6.16356	1.54797	0.0747152
11415	6.1641	1.54785	0.0747147
11416	6.16464	1.54774	0.0747142
11417	6.16518	1.54764	0.0747137
11418	6.16572	1.54753	0.0747132
11419	6.16626	1.54744	0.0747127
11420	6.1668	1.54735	0.0747122
11421	6.16734	1.54726	0.0747118
11422	6.16788	1.54719	0.0747113
11423	6.16842	1.54711	0.0747108
11424	6.16896	1.54704	0.0747103
11425	6.1695	1.54698	0.0747099
11426	6.17004	1.54691	0.0747094
11427	6.17058	1.54685	0.074709
11428	6.17112	1.5468	0.0747085
11429	6.17166	1.54674	0.0747081
11430	6.1722	1.5467	0.0747076
11431	6.17274	1.54665	0.0747072
11432	6.17328	1.54662	0.0747067
11433	6.17382	1.54658	0.0747063
11434	6.17436	1.54655	0.0747059
11435	6.1749	1.54652	0.0747054
11436	6.17544	1.5465	0.074705
11437	6.17598	1.54648	0.0747046
11438	6.17652	1.54648	0.0747042
11439	6.17706	1.54647	0.0747038
11440	6.1776	1.54647	0.0747034
11441	6.17814	1.54647	0.074703
11442	6.17868	1.54648	0.0747026
11443	6.17922	1.5465	0.0747022
11444	6.17976	1.54652	0.0747019
11445	6.1803	1.54655	0.0747015
11446	6.18084	1.54658	0.0747011
11447	6.18138	1.54663	0.0747008
11448	6.18192	1.54668	0.0747004
11449	6.18246	1.54673	0.0747001
11450	6.183	1.54678	0.0746997
11451	6.18354	1.54684	0.0746994
11452	6.18408	1.54691	0.0746991
11453	6.18462	1.54699	0.0746988
11454	6.18516	1.54706	0.0746984
11455	6.1857	1.54714	0.0746981
11456	6.18624	1.54723	0.0746978
11457	6.18678	1.54732	0.0746975
11458	6.18732	1.5474	0.0746972
11459	6.18786	1.54749	0.0746969
11460	6.1884	1.54759	0.0746966
11461	6.18894	1.54768	0.0746963
11462	6.18948	1.54778	0.074696
11463	6.19002	1.54788	0.0746958
11464	6.19056	1.54797	0.0746955
11465	6.1911	1.54807	0.0746952
11466	6.19164	1.54817	0.0746949
11467	6.19218	1.54827	0.0746946
11468	6.19272	1.54836	0.0746943
11469	6.19326	1.54846	0.074694
11470	6.1938	1.54855	0.0746937
11471	6.19434	1.54865	0.0746934
11472	6.19488	1.54874	0.0746932
11473	6.19542	1.54883	0.0746929
11474	6.19596	1.54892	0.0746926
11475	6.1965	1.54901	0.0746923
11476	6.19704	1.54924	0.0746923
11477	6.19758	1.54962	0.0746923
11478	6.19812	1.55	0.0746923
11479	6.19866	1.55037	0.0746923
11480	6.1992	1.55073	0.0746923
11481	6.19974	1.55109	0.0746922
11482	6.20028	1.55144	0.0746922
11483	6.20082	1.55178	0.0746922
11484	6.20136	1.55211	0.0746922
11485	6.2019	1.55242	0.0746921
11486	6.20244	1.55273	0.074692
11487	6.20298	1.55302	0.074692
11488	6.20352	1.55331	0.0746919
11489	6.20406	1.55357	0.0746918
11490	6.2046	1.55383	0.0746917
11491	6.20514	1.55407	0.0746916
11492	6.20568	1.5543	0.0746915
11493	6.20622	1.55451	0.0746913
11494	6.20676	1.55471	0.0746912
11495	6.2073	1.55491	0.074691
11496	6.20784	1.55509	0.0746908
11497	6.20838	1.55525	0.0746907
11498	6.20892	1.5554	0.0746905
11499	6.20946	1.55554	0.0746903
11500	6.21	1.55568	0.0746901
11501	6.21054	1.5558	0.0746898
11502	6.21108	1.55592	0.0746896
11503	6.21162	1.55602	0.0746894
11504	6.21216	1.55612	0.0746891
11505	6.2127	1.5562	0.0746889
11506	6.21324	1.55628	0.0746886
11507	6.21378	1.55634	0.0746883
11508	6.21432	1.55639	0.074688
11509	6.21486	1.55644	0.0746877
11510	6.2154	1.55648	0.0746875
11511	6.21594	1.55651	0.0746871
11512	6.21648	1.55652	0.0746868
11513	6.21702	1.55653	0.0746865
11514	6.21756	1.55653	0.0746861
11515	6.2181	1.55651	0.0746858
11516	6.21864	1.5565	0.0746854
11517	6.21918	1.55646	0.0746851
11518	6.21972	1.55642	0.0746847
11519	6.22026	1.55637	0.0746843
11520	6.2208	1.55631	0.0746839
11521	6.22134	1.55624	0.0746835
11522	6.22188	1.55616	0.0746831
11523	6.22242	1.55608	0.0746827
11524	6.22296	1.55599	0.0746823
11525	6.2235	1.55589	0.0746818
11526	6.22404	1.55579	0.0746814
11527	6.22458	1.55568	0.0746809
11528	6.22512	1.55556	0.0746805
11529	6.22566	1.55545	0.07468
11530	6.2262	1.55534	0.0746796
11531	6.22674	1.55522	0.0746791
11532	6.22728	1.55509	0.0746787
11533	6.22782	1.55496	0.0746782
11534	6.22836	1.55484	0.0746777
11535	6.2289	1.55471	0.0746773
11536	6.22944	1.5546	0.0746768
11537	6.22998	1.55448	0.0746764
11538	6.23052	1.55436	0.0746759
11539	6.23106	1.55424	0.0746755
11540	6.2316	1.55413	0.074675
11541	6.23214	1.55402	0.0746746
11542	6.23268	1.55391	0.0746741
11543	6.23322	1.55381	0.0746737
11544	6.23376	1.55372	0.0746732
11545	6.2343	1.55363	0.0746728
11546	6.23484	1.55354	0.0746724
11547	6.23538	1.55344	0.0746719
11548	6.23592	1.55337	0.0746715
11549	6.23646	1.55329	0.0746711
11550	6.237	1.55322	0.0746707
11551	6.23754	1.55315	0.0746703
11552	6.23808	1.55309	0.0746699
11553	6.23862	1.55303	0.0746695
11554	6.23916	1.55297	0.0746691
11555	6.2397	1.55291	0.0746687
11556	6.24024	1.55286	0.0746683
11557	6.24078	1.55281	0.0746679
11558	6.24132	1.55277	0.0746675
11559	6.24186	1.55273	0.0746671
11560	6.2424	1.55269	0.0746668
11561	6.24294	1.55267	0.0746664
11562	6.24348	1.55264	0.074666
11563	6.24402	1.55262	0.0746657
11564	6.24456	1.5526	0.0746653
11565	6.2451	1.55258	0.0746649
11566	6.24564	1.55257	0.0746646
11567	6.24618	1.55257	0.0746642
11568	6.24672	1.55256	0.0746639
11569	6.24726	1.55257	0.0746636
11570	6.2478	1.55258	0.0746632
11571	6.24834	1.5526	0.0746629
11572	6.24888	1.55262	0.0746626
11573	6.24942	1.55264	0.0746623
11574	6.24996	1.55267	0.074662
11575	6.2505	1.55271	0.0746617
11576	6.25104	1.55275	0.0746614
11577	6.25158	1.55279	0.0746611
11578	6.25212	1.55284	0.0746608
11579	6.25266	1.5529	0.0746605
11580	6.2532	1.55295	0.0746602
11581	6.25374	1.55302	0.07466
11582	6.25428	1.55308	0.0746597
11583	6.25482	1.55314	0.0746594
11584	6.25536	1.55322	0.0746591
11585	6.2559	1.5533	0.0746589
11586	6.25644	1.55337	0.0746586
11587	6.25698	1.55345	0.0746584
11588	6.25752	1.55353	0.0746581
11589	6.25806	1.55361	0.0746579
11590	6.2586	1.55369	0.0746576
11591	6.25914	1.55377	0.0746574
11592	6.25968	1.55385	0.0746571
11593	6.26022	1.55393	0.0746569
11594	6.26076	1.55402	0.0746566
11595	6.2613	1.5541	0.0746564
11596	6.26184	1.55418	0.0746561
11597	6.26238	1.55427	0.0746559
11598	6.26292	1.55435	0.0746556
11599	6.26346	1.55442	0.0746554
11600	6.264	1.5545	0.0746551
11601	6.26454	1.55458	0.0746549
11602	6.26508	1.55466	0.0746546
11603	6.26562	1.55487	0.0746546
11604	6.26616	1.55519	0.0746546
11605	6.2667	1.55551	0.0746546
11606	6.26724	1.55582	0.0746546
11607	6.26778	1.55613	0.0746546
11608	6.26832	1.55644	0.0746546
11609	6.26886	1.55674	0.0746546
11610	6.2694	1.55703	0.0746545
11611	6.26994	1.55732	0.0746545
11612	6.27048	1.55759	0.0746545
11613	6.27102	1.55785	0.0746544
11614	6.27156	1.5581	0.0746544
11615	6.2721	1.55835	0.0746543
11616	6.27264	1.55858	0.0746542
11617	6.27318	1.55881	0.0746542
11618	6.27372	1.55902	0.0746541
11619	6.27426	1.55921	0.0746539
11620	6.2748	1.5594	0.0746538
11621	6.27534	1.55958	0.0746537
11622	6.27588	1.55975	0.0746536
11623	6.27642	1.55991	0.0746534
11624	6.27696	1.56006	0.0746533
11625	6.2775	1.56019	0.0746531
11626	6.27804	1.56032	0.074653
11627	6.27858	1.56044	0.0746528
11628	6.27912	1.56055	0.0746526
11629	6.27966	1.56065	0.0746524
11630	6.2802	1.56073	0.0746522
11631	6.28074	1.56081	0.074652
11632	6.28128	1.56089	0.0746518
11633	6.28182	1.56096	0.0746515
11634	6.28236	1.56101	0.0746513
11635	6.2829	1.56106	0.0746511
11636	6.28344	1.5611	0.0746508
11637	6.28398	1.56113	0.0746505
11638	6.28452	1.56115	0.0746503
11639	6.28506	1.56116	0.07465
11640	6.2856	1.56117	0.0746497
11641	6.28614	1.56116	0.0746494
11642	6.28668	1.56115	0.0746491
11643	6.28722	1.56113	0.0746488
11644	6.28776	1.5611	0.0746485
11645	6.2883	1.56106	0.0746482
11646	6.28884	1.56102	0.0746478
11647	6.28938	1.56096	0.0746475
11648	6.28992	1.5609	0.0746472
11649	6.29046	1.56083	0.0746468
11650	6.291	1.56076	0.0746464
11651	6.29154	1.56068	0.0746461
11652	6.29208	1.5606	0.0746457
11653	6.29262	1.56051	0.0746453
11654	6.29316	1.56042	0.0746449
11655	6.2937	1.56032	0.0746446
11656	6.29424	1.56021	0.0746442
11657	6.29478	1.56011	0.0746438
11658	6.29532	1.56	0.0746434
11659	6.29586	1.5599	0.074643
11660	6.2964	1.5598	0.0746426
11661	6.29694	1.55969	0.0746422
11662	6.29748	1.55957	0.0746418
11663	6.29802	1.55947	0.0746414
11664	6.29856	1.55937	0.074641
11665	6.2991	1.55927	0.0746406
11666	6.29964	1.55916	0.0746402
11667	6.30018	1.55907	0.0746398
11668	6.30072	1.55897	0.0746394
11669	6.30126	1.55888	0.0746391
11670	6.3018	1.55879	0.0746387
11671	6.30234	1.5587	0.0746383
11672	6.30288	1.55862	0.0746379
11673	6.30342	1.55854	0.0746376
11674	6.30396	1.55847	0.0746372
11675	6.3045	1.55839	0.0746368
11676	6.30504	1.55833	0.0746365
11677	6.30558	1.55827	0.0746361
11678	6.30612	1.55821	0.0746358
11679	6.30666	1.55814	0.0746354
11680	6.3072	1.55809	0.0746351
11681	6.30774	1.55804	0.0746347
11682	6.30828	1.55799	0.0746344
11683	6.30882	1.55794	0.074634
11684	6.30936	1.5579	0.0746337
11685	6.3099	1.55786	0.0746334
11686	6.31044	1.55782	0.074633
11687	6.31098	1.55779	0.0746327
11688	6.31152	1.55777	0.0746324
11689	6.31206	1.55775	0.0746321
11690	6.3126	1.55772	0.0746318
11691	6.31314	1.5577	0.0746314
11692	6.31368	1.55769	0.0746311
11693	6.31422	1.55768	0.0746308
11694	6.31476	1.55767	0.0746305
11695	6.3153	1.55767	0.0746303
11696	6.31584	1.55768	0.07463
11697	6.31638	1.55768	0.0746297
11698	6.31692	1.55769	0.0746294
11699	6.31746	1.55771	0.0746291
11700	6.318	1.55773	0.0746289
11701	6.31854	1.55776	0.0746286
11702	6.31908	1.55779	0.0746283
11703	6.31962	1.55782	0.0746281
11704	6.32016	1.55786	0.0746278
11705	6.3207	1.55791	0.0746276
11706	6.32124	1.55795	0.0746273
11707	6.32178	1.558	0.0746271
11708	6.32232	1.55805	0.0746268
11709	6.32286	1.55811	0.0746266
11710	6.3234	1.55816	0.0746264
11711	6.32394	1.55822	0.0746261
11712	6.32448	1.55828	0.0746259
11713	6.32502	1.55835	0.0746257
11714	6.32556	1.55841	0.0746255
11715	6.3261	1.55849	0.0746253
11716	6.32664	1.55855	0.074625
11717	6.32718	1.55862	0.0746248
11718	6.32772	1.55869	0.0746246
11719	6.32826	1.55875	0.0746244
11720	6.3288	1.55882	0.0746242
11721	6.32934	1.55889	0.074624
11722	6.32988	1.55897	0.0746238
11723	6.33042	1.55904	0.0746235
11724	6.33096	1.5591	0.0746233
11725	6.3315	1.55917	0.0746231
11726	6.33204	1.55924	0.0746229
11727	6.33258	1.5593	0.0746227
11728	6.33312	1.55938	0.0746225
11729	6.33366	1.55956	0.0746225
11730	6.3342	1.55984	0.0746225
11731	6.33474	1.56011	0.0746225
11732	6.33528	1.56039	0.0746225
11733	6.33582	1.56065	0.0746225
11734	6.33636	1.56091	0.0746224
11735	6.3369	1.56117	0.0746224
11736	6.33744	1.56143	0.0746224
11737	6.33798	1.56167	0.0746224
11738	6.33852	1.56191	0.0746224
11739	6.33906	1.56214	0.0746223
11740	6.3396	1.56236	0.0746223
11741	6.34014	1.56257	0.0746222
11742	6.34068	1.56277	0.0746221
11743	6.34122	1.56296	0.0746221
11744	6.34176	1.56315	0.074622
11745	6.3423	1.56332	0.0746219
11746	6.34284	1.56348	0.0746218
11747	6.34338	1.56364	0.0746217
11748	6.34392	1.56379	0.0746216
11749	6.34446	1.56393	0.0746215
11750	6.345	1.56406	0.0746214
11751	6.34554	1.56418	0.0746212
11752	6.34608	1.56429	0.0746211
11753	6.34662	1.56439	0.0746209
11754	6.34716	1.56449	0.0746208
11755	6.3477	1.56458	0.0746206
11756	6.34824	1.56466	0.0746204
11757	6.34878	1.56472	0.0746202
11758	6.34932	1.56479	0.0746201
11759	6.34986	1.56485	0.0746199
11760	6.3504	1.5649	0.0746197
11761	6.35094	1.56494	0.0746195
11762	6.35148	1.56498	0.0746192
11763	6.35202	1.565	0.074619
11764	6.35256	1.56502	0.0746188
11765	6.3531	1.56503	0.0746186
11766	6.35364	1.56504	0.0746183
11767	6.35418	1.56503	0.0746181
11768	6.35472	1.56502	0.0746178
11769	6.35526	1.565	0.0746175
11770	6.3558	1.56497	0.0746173
11771	6.35634	1.56495	0.074617
11772	6.35688	1.56491	0.0746167
11773	6.35742	1.56486	0.0746164
11774	6.35796	1.56481	0.0746161
11775	6.3585	1.56475	0.0746158
11776	6.35904	1.56469	0.0746155
11777	6.35958	1.56462	0.0746152
11778	6.36012	1.56455	0.0746148
11779	6.36066	1.56446	0.0746145
11780	6.3612	1.56438	0.0746142
11781	6.36174	1.5643	0.0746139
11782	6.36228	1.56421	0.0746135
11783	6.36282	1.56412	0.0746132
11784	6.36336	1.56403	0.0746128
11785	6.3639	1.56394	0.0746125
11786	6.36444	1.56384	0.0746122
11787	6.36498	1.56375	0.0746118
11788	6.36552	1.56366	0.0746115
11789	6.36606	1.56357	0.0746111
11790	6.3666	1.56347	0.0746108
11791	6.36714	1.56338	0.0746105
11792	6.36768	1.5633	0.0746101
11793	6.36822	1.56321	0.0746098
11794	6.36876	1.56312	0.0746095
11795	6.3693	1.56304	0.0746091
11796	6.36984	1.56297	0.0746088
11797	6.37038	1.56289	0.0746085
11798	6.37092	1.56282	0.0746081
11799	6.37146	1.56274	0.0746078
11800	6.372	1.56268	0.0746075
11801	6.37254	1.56261	0.0746072
11802	6.37308	1.56255	0.0746069
11803	6.37362	1.5625	0.0746066
11804	6.37416	1.56244	0.0746063
11805	6.3747	1.56239	0.074606
11806	6.37524	1.56235	0.0746057
11807	6.37578	1.5623	0.0746054
11808	6.37632	1.56225	0.0746051
11809	6.37686	1.56222	0.0746048
11810	6.3774	1.56218	0.0746045
11811	6.37794	1.56215	0.0746042
11812	6.37848	1.56211	0.0746039
11813	6.37902	1.56208	0.0746036
11814	6.37956	1.56206	0.0746034
11815	6.3801	1.56204	0.0746031
11816	6.38064	1.56201	0.0746028
11817	6.38118	1.562	0.0746025
11818	6.38172	1.56199	0.0746023
11819	6.38226	1.56198	0.074602
11820	6.3828	1.56198	0.0746018
11821	6.38334	1.56198	0.0746015
11822	6.38388	1.56198	0.0746013
11823	6.38442	1.56198	0.074601
11824	6.38496	1.56199	0.0746008
11825	6.3855	1.56201	0.0746005
11826	6.38604	1.56202	0.0746003
11827	6.38658	1.56204	0.0746001
11828	6.38712	1.56206	0.0745998
11829	6.38766	1.56209	0.0745996
11830	6.3882	1.56213	0.0745994
11831	6.38874	1.56216	0.0745992
11832	6.38928	1.5622	0.074599
11833	6.38982	1.56224	0.0745988
11834	6.39036	1.56229	0.0745986
11835	6.3909	1.56233	0.0745984
11836	6.39144	1.56238	0.0745982
11837	6.39198	1.56243	0.074598
11838	6.39252	1.56248	0.0745978
11839	6.39306	1.56254	0.0745976
11840	6.3936	1.5626	0.0745974
11841	6.39414	1.56266	0.0745972
11842	6.39468	1.56271	0.074597
11843	6.39522	1.56276	0.0745968
11844	6.39576	1.56283	0.0745966
11845	6.3963	1.56289	0.0745965
11846	6.39684	1.56295	0.0745963
11847	6.39738	1.56301	0.0745961
11848	6.39792	1.56307	0.0745959
11849	6.39846	1.56313	0.0745957
11850	6.399	1.56319	0.0745955
11851	6.39954	1.56325	0.0745953
11852	6.40008	1.56331	0.0745952
11853	6.40062	1.56337	0.074595
11854	6.40116	1.56343	0.0745948
11855	6.4017	1.56357	0.0745948
11856	6.40224	1.56381	0.0745948
11857	6.40278	1.56405	0.0745948
11858	6.40332	1.56429	0.0745948
11859	6.40386	1.56452	0.0745948
11860	6.4044	1.56475	0.0745948
11861	6.40494	1.56497	0.0745948
11862	6.40548	1.56518	0.0745947
11863	6.40602	1.5654	0.0745947
11864	6.40656	1.56561	0.0745947
11865	6.4071	1.56581	0.0745947
11866	6.40764	1.56599	0.0745946
11867	6.40818	1.56617	0.0745946
11868	6.40872	1.56635	0.0745945
11869	6.40926	1.56652	0.0745945
11870	6.4098	1.56667	0.0745944
11871	6.41034	1.56682	0.0745943
11872	6.41088	1.56697	0.0745942
11873	6.41142	1.56711	0.0745941
11874	6.41196	1.56723	0.0745941
11875	6.4125	1.56735	0.074594
11876	6.41304	1.56746	0.0745938
11877	6.41358	1.56756	0.0745937
11878	6.41412	1.56766	0.0745936
11879	6.41466	1.56776	0.0745935
11880	6.4152	1.56784	0.0745933
11881	6.41574	1.56792	0.0745932
11882	6.41628	1.56799	0.0745931
11883	6.41682	1.56805	0.0745929
11884	6.41736	1.56811	0.0745927
11885	6.4179	1.56815	0.0745926
11886	6.41844	1.56819	0.0745924
11887	6.41898	1.56823	0.0745922
11888	6.41952	1.56825	0.074592
11889	6.42006	1.56828	0.0745918
11890	6.4206	1.56829	0.0745916
11891	6.42114	1.5683	0.0745914
11892	6.42168	1.5683	0.0745912
11893	6.42222	1.5683	0.074591
11894	6.42276	1.56829	0.0745908
11895	6.4233	1.56828	0.0745906
11896	6.42384	1.56826	0.0745903
11897	6.42438	1.56822	0.0745901
11898	6.42492	1.56818	0.0745898
11899	6.42546	1.56814	0.0745896
11900	6.426	1.5681	0.0745893
11901	6.42654	1.56805	0.074589
11902	6.42708	1.56799	0.0745888
11903	6.42762	1.56793	0.0745885
11904	6.42816	1.56787	0.0745882
11905	6.4287	1.5678	0.0745879
11906	6.42924	1.56773	0.0745877
11907	6.42978	1.56765	0.0745874
11908	6.43032	1.56758	0.0745871
11909	6.43086	1.56751	0.0745868
11910	6.4314	1.56743	0.0745865
11911	6.43194	1.56734	0.0745862
11912	6.43248	1.56726	0.0745859
11913	6.43302	1.56718	0.0745856
11914	6.43356	1.5671	0.0745853
11915	6.4341	1.56702	0.074585
11916	6.43464	1.56694	0.0745847
11917	6.43518	1.56687	0.0745845
11918	6.43572	1.56679	0.0745842
11919	6.43626	1.56672	0.0745839
11920	6.4368	1.56665	0.0745836
11921	6.43734	1.56658	0.0745833
11922	6.43788	1.56651	0.074583
11923	6.43842	1.56645	0.0745827
11924	6.43896	1.56638	0.0745825
11925	6.4395	1.56632	0.0745822
11926	6.44004	1.56626	0.0745819
11927	6.44058	1.56621	0.0745816
11928	6.44112	1.56615	0.0745814
11929	6.44166	1.5661	0.0745811
11930	6.4422	1.56606	0.0745808
11931	6.44274	1.566	0.0745806
11932	6.44328	1.56596	0.0745803
11933	6.44382	1.56592	0.07458
11934	6.44436	1.56588	0.0745798
11935	6.4449	1.56584	0.0745795
11936	6.44544	1.56581	0.0745793
11937	6.44598	1.56578	0.074579
11938	6.44652	1.56575	0.0745788
11939	6.44706	1.56572	0.0745785
11940	6.4476	1.5657	0.0745783
11941	6.44814	1.56568	0.0745781
11942	6.44868	1.56567	0.0745778
11943	6.44922	1.56565	0.0745776
11944	6.44976	1.56564	0.0745774
11945	6.4503	1.56563	0.0745771
11946	6.45084	1.56563	0.0745769
11947	6.45138	1.56563	0.0745767
11948	6.45192	1.56563	0.0745765
11949	6.45246	1.56563	0.0745763
11950	6.453	1.56564	0.0745761
11951	6.45354	1.56566	0.0745759
11952	6.45408	1.56567	0.0745757
11953	6.45462	1.56569	0.0745755
11954	6.45516	1.56571	0.0745753
11955	6.4557	1.56573	0.0745751
11956	6.45624	1.56577	0.0745749
11957	6.45678	1.5658	0.0745747
11958	6.45732	1.56583	0.0745745
11959	6.45786	1.56586	0.0745744
11960	6.4584	1.5659	0.0745742
11961	6.45894	1.56594	0.074574
11962	6.45948	1.56598	0.0745738
11963	6.46002	1.56602	0.0745737
11964	6.46056	1.56607	0.0745735
11965	6.4611	1.56612	0.0745733
11966	6.46164	1.56616	0.0745732
11967	6.46218	1.56621	0.074573
11968	6.46272	1.56626	0.0745728
11969	6.46326	1.56631	0.0745727
11970	6.4638	1.56636	0.0745725
11971	6.46434	1.56641	0.0745723
11972	6.46488	1.56647	0.0745722
11973	6.46542	1.56651	0.074572
11974	6.46596	1.56656	0.0745719
11975	6.4665	1.56662	0.0745717
11976	6.46704	1.56667	0.0745715
11977	6.46758	1.56672	0.0745714
11978	6.46812	1.56677	0.0745712
11979	6.46866	1.56682	0.0745711
11980	6.4692	1.56695	0.0745711
11981	6.46974	1.56716	0.0745711
11982	6.47028	1.56736	0.0745711
11983	6.47082	1.56757	0.0745711
11984	6.47136	1.56777	0.0745711
11985	6.4719	1.56797	0.0745711
11986	6.47244	1.56816	0.0745711
11987	6.47298	1.56835	0.074571
11988	6.47352	1.56853	0.074571
11989	6.47406	1.56871	0.074571
11990	6.4746	1.56888	0.074571
11991	6.47514	1.56905	0.0745709
11992	6.47568	1.56921	0.0745709
11993	6.47622	1.56936	0.0745709
11994	6.47676	1.56951	0.0745708
11995	6.4773	1.56965	0.0745708
11996	6.47784	1.56978	0.0745707
11997	6.47838	1.5699	0.0745706
11998	6.47892	1.57002	0.0745705
